;index;ANS;REG_RAN_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
98;8;1999;32;80752.0;79049.0;78766.0;78580.0;77350.0;75392.0;79005.0;82324.0;83336.0;85287.0;86566.0;88761.0;92015.0;89900.0;89003.0;86626.0;91420.0;93459.0;92613.0;87106.0;82737.0;83402.0;79832.0;81997.0;87729.0;92079.0;92626.0;92978.0;90555.0;87777.0;85516.0;84715.0;84512.0;84607.0;86789.0;85718.0;83280.0;85588.0;85371.0;85691.0;84753.0;83892.0;84056.0;85062.0;84794.0;82842.0;83884.0;84770.0;86734.0;86379.0;82884.0;81202.0;81530.0;58883.0;54276.0;51806.0;46763.0;38846.0;44185.0;51491.0;50033.0;50585.0;49909.0;49856.0;50847.0;50309.0;50764.0;52052.0;51357.0;48567.0;47131.0;46825.0;45335.0;43944.0;42320.0;40056.0;37854.0;38715.0;37275.0;24683.0;15036.0;12536.0;11000.0;10683.0;18543.0;16680.0;15083.0;12812.0;10907.0;8974.0;7387.0;5876.0;4436.0;3308.0;2567.0;2040.0;1296.0;988.0;636.0;40990.0;124110.0;224628.0;525550.0;746685.0;842152.0;924936.0;2500808.0;67837.0;462850.0;115597.0;1497676.0;3785899.0;2143960.0;421284.0;592727.0;10062.0;924936.0;1836890.0;1766125.0;2093131.0;1032814.0;460307.0;577482.0;4523.0;5597085.0;162798.0;5088.0;13237.0;26625.0;21594.0;9183.0;33695.0;47472.0;3176.0;5383.0;2437349.0;3492510.0;2884830.0;3045029.0;310.0;229.0;145.0;30.0;44.0;30.0;4.0;1.0;12.0;;8.0;;;;;;;;;;;;Hauts-de-France
99;9;1999;44;64431.0;63074.0;64279.0;65200.0;62098.0;62699.0;66202.0;69463.0;70717.0;71978.0;72091.0;72294.0;73140.0;73887.0;72016.0;70270.0;75150.0;76694.0;75413.0;70830.0;67078.0;68344.0;64922.0;66132.0;72468.0;76249.0;79483.0;80154.0;79052.0;78550.0;77741.0;77335.0;79028.0;81364.0;82475.0;82923.0;79162.0;81334.0;80470.0;79833.0;80052.0;80091.0;80337.0;79687.0;80385.0;77622.0;78783.0;78720.0;79428.0;79390.0;77682.0;74807.0;72783.0;52953.0;50617.0;50442.0;50222.0;48443.0;44299.0;52900.0;51315.0;51204.0;51166.0;49731.0;50978.0;49897.0;50269.0;51460.0;50623.0;47513.0;46331.0;45291.0;43689.0;41745.0;39292.0;37956.0;36057.0;36462.0;34031.0;23879.0;14352.0;12250.0;12002.0;11421.0;18454.0;16517.0;15451.0;12431.0;10644.0;9321.0;7598.0;6184.0;5044.0;3676.0;2799.0;1921.0;1463.0;961.0;636.0;50055.0;121884.0;230235.0;510192.0;687614.0;795210.0;916358.0;2036840.0;77453.0;516221.0;130472.0;1429439.0;3194803.0;2153585.0;269188.0;475256.0;9183.0;916358.0;1524818.0;1440263.0;1764549.0;1125772.0;442199.0;575605.0;8038.0;4885508.0;222916.0;9672.0;37531.0;30504.0;27786.0;6404.0;37618.0;36848.0;4844.0;40719.0;2304731.0;3043657.0;2616191.0;2732197.0;284.0;213.0;94.0;57.0;23.0;20.0;4.0;4.0;4.0;;;;1.0;;;;;;4.0;;;;Grand Est
100;10;1999;52;38898.0;38236.0;38762.0;38081.0;36619.0;35771.0;36957.0;39109.0;39005.0;39686.0;40406.0;41815.0;42151.0;42669.0;42558.0;42889.0;45630.0;47362.0;48135.0;45388.0;44121.0;43648.0;42376.0;43652.0;45752.0;48298.0;49038.0;49022.0;46915.0;44722.0;43789.0;42701.0;42564.0;42822.0;42893.0;44065.0;42597.0;43907.0;43463.0;43945.0;43622.0;44963.0;44842.0;44363.0;44477.0;44644.0;44537.0;44225.0;45084.0;44988.0;45884.0;45341.0;42122.0;29949.0;29024.0;30022.0;27016.0;24823.0;23519.0;28517.0;28257.0;28910.0;28612.0;28465.0;29092.0;28895.0;29791.0;29548.0;29113.0;28138.0;28201.0;28031.0;26618.0;26359.0;25702.0;26047.0;23803.0;23971.0;23386.0;14757.0;10939.0;8526.0;7720.0;7758.0;13526.0;12017.0;11161.0;9066.0;7503.0;6816.0;5238.0;4284.0;3459.0;2724.0;2050.0;1542.0;1147.0;907.0;420.0;58894.0;83629.0;123725.0;292524.0;410938.0;453222.0;601634.0;1111144.0;87531.0;279668.0;83512.0;834391.0;1850608.0;1285102.0;150977.0;300148.0;5408.0;601634.0;792441.0;856164.0;1043551.0;641715.0;261754.0;332526.0;2950.0;3072614.0;32999.0;874.0;610.0;5838.0;3205.0;2281.0;3052.0;5905.0;2244.0;3138.0;1356798.0;1778912.0;1527225.0;1608485.0;361.0;197.0;124.0;75.0;41.0;20.0;13.0;;;;;;;1.0;;;;;;;;;Pays de la Loire
101;11;1999;53;33312.0;32755.0;32109.0;32187.0;30801.0;30660.0;31716.0;32046.0;33907.0;34485.0;34332.0;35581.0;36595.0;35664.0;36047.0;35623.0;38900.0;39664.0;40517.0;38133.0;37227.0;37208.0;36070.0;36763.0;39644.0;41896.0;43184.0;42766.0;42111.0;40867.0;39071.0;38172.0;37169.0;37700.0;38485.0;38943.0;37632.0;39186.0;40116.0;39509.0;39381.0;40010.0;40238.0;39100.0;38866.0;39330.0;39691.0;39000.0;39462.0;40875.0;41289.0;40822.0;37986.0;28207.0;26386.0;26211.0;24357.0;21225.0;21549.0;27108.0;26622.0;27917.0;27401.0;26891.0;27884.0;27671.0;29264.0;28415.0;28835.0;27865.0;27688.0;27577.0;26792.0;26963.0;25518.0;25285.0;24108.0;23894.0;23473.0;15813.0;11655.0;8828.0;7869.0;7665.0;13416.0;11509.0;9991.0;8355.0;7257.0;6084.0;4681.0;3484.0;2881.0;2143.0;1550.0;1144.0;888.0;579.0;308.0;61452.0;81062.0;120236.0;264164.0;357838.0;345243.0;575292.0;1001138.0;85233.0;198707.0;70543.0;763426.0;1688516.0;1117909.0;122343.0;276363.0;5706.0;575292.0;708812.0;749077.0;922588.0;541068.0;258809.0;334883.0;2323.0;2764923.0;21820.0;719.0;513.0;3158.0;3176.0;1386.0;1297.0;3555.0;499.0;3056.0;1185381.0;1621044.0;1360851.0;1445574.0;158.0;106.0;64.0;39.0;24.0;12.0;9.0;4.0;;;;;;;;;;;;;;;Bretagne
102;12;1999;75;51493.0;51145.0;50506.0;50329.0;48898.0;49405.0;50785.0;52518.0;54304.0;56439.0;55036.0;58515.0;58669.0;58669.0;59194.0;58684.0;62889.0;64752.0;66199.0;62767.0;59944.0;60451.0;59282.0;59835.0;65682.0;70378.0;72531.0;72216.0;71005.0;67838.0;66731.0;66193.0;68452.0;67312.0;68883.0;69700.0;66603.0;68335.0;68640.0;69529.0;69938.0;70983.0;71780.0;71208.0;73241.0;72256.0;73266.0;74062.0;75593.0;74671.0;75079.0;75539.0;71368.0;53254.0;52048.0;53300.0;49140.0;45869.0;40463.0;50294.0;48715.0;49029.0;51323.0;51502.0;54679.0;52873.0;54674.0;55692.0;55705.0;54429.0;53761.0;53539.0;53507.0;51301.0;50310.0;49857.0;48033.0;49144.0;46860.0;30753.0;22226.0;19088.0;15904.0;16692.0;26806.0;24813.0;22666.0;19004.0;16775.0;14425.0;11636.0;9269.0;7175.0;5597.0;4403.0;3280.0;2224.0;1495.0;1053.0;105409.0;159001.0;204687.0;447877.0;687444.0;605374.0;1108037.0;1698018.0;155330.0;324492.0;125003.0;1360855.0;3050167.0;1965680.0;270842.0;431056.0;8115.0;1108037.0;1232117.0;1188378.0;1822966.0;1005763.0;445491.0;553249.0;5471.0;4773270.0;127656.0;15258.0;4849.0;32952.0;11664.0;4482.0;8126.0;23561.0;2228.0;6330.0;2172842.0;2843005.0;2426619.0;2589228.0;568.0;411.0;225.0;122.0;118.0;40.0;37.0;17.0;4.0;;;;;;;;;;;;;;Nouvelle-Aquitaine
103;13;1999;76;47229.0;46369.0;48076.0;47277.0;46781.0;45417.0;48070.0;49953.0;51259.0;52352.0;51805.0;52044.0;52458.0;51872.0;53041.0;51350.0;55129.0;56278.0;57817.0;55313.0;53191.0;52014.0;51036.0;51210.0;55671.0;58061.0;61550.0;62450.0;62680.0;61357.0;60548.0;61500.0;63357.0;63323.0;64017.0;63998.0;61721.0;62314.0;63100.0;62524.0;62182.0;62278.0;62581.0;63602.0;63921.0;63221.0;64688.0;64432.0;65035.0;64984.0;66067.0;65927.0;63329.0;49461.0;49017.0;49432.0;45621.0;42764.0;37658.0;43995.0;43229.0;43264.0;45208.0;46051.0;47553.0;48013.0;48739.0;49466.0;50257.0;48265.0;48261.0;47196.0;47321.0;46431.0;45120.0;43925.0;43107.0;43331.0;41730.0;29311.0;19837.0;16998.0;14119.0;15399.0;24088.0;21986.0;19631.0;16068.0;14517.0;12066.0;10483.0;7532.0;6325.0;4882.0;3641.0;2643.0;1994.0;1366.0;904.0;85415.0;153582.0;213610.0;418488.0;598957.0;454416.0;946507.0;1616227.0;113743.0;232505.0;107211.0;1221775.0;2811968.0;1675234.0;278938.0;389507.0;5954.0;946507.0;1191062.0;1090293.0;1605322.0;784713.0;427288.0;579586.0;6867.0;4087872.0;229380.0;32257.0;9708.0;19874.0;17214.0;4780.0;21057.0;50556.0;3940.0;3697.0;1925649.0;2561553.0;2172437.0;2314765.0;489.0;337.0;185.0;84.0;73.0;40.0;18.0;4.0;;;4.0;;;4.0;;;;;;;;;Occitanie
104;14;1999;84;78526.0;78045.0;80865.0;79797.0;78151.0;77816.0;82127.0;85077.0;86502.0;86985.0;85964.0;88185.0;87353.0;88473.0;87947.0;87756.0;92243.0;94459.0;94579.0;89743.0;85306.0;85056.0;80896.0;82153.0;88318.0;95028.0;96059.0;97975.0;97282.0;95352.0;95789.0;96816.0;97879.0;99033.0;100254.0;100445.0;95923.0;96872.0;97069.0;98033.0;95675.0;96060.0;96267.0;98297.0;96191.0;95652.0;96653.0;96472.0;100214.0;100232.0;99587.0;102529.0;98043.0;78547.0;76208.0;74899.0;69515.0;66442.0;58329.0;67304.0;64043.0;64084.0;63232.0;62369.0;64437.0;64562.0;64178.0;64216.0;63875.0;61890.0;60355.0;59015.0;57587.0;55092.0;53326.0;51684.0;50718.0;51023.0;48122.0;32072.0;22696.0;19423.0;17124.0;16287.0;27570.0;24855.0;21750.0;18254.0;16553.0;13553.0;11617.0;9038.0;7008.0;5456.0;4074.0;3141.0;2219.0;1570.0;1044.0;80312.0;221139.0;336582.0;696077.0;876238.0;855119.0;1254254.0;2436237.0;104084.0;609279.0;166681.0;1874563.0;4001351.0;2754607.0;340044.0;629364.0;8719.0;1254254.0;1768970.0;1809201.0;2199206.0;1270220.0;608597.0;868734.0;13380.0;6128615.0;292052.0;17953.0;36128.0;62802.0;23239.0;7763.0;72437.0;38981.0;24838.0;37770.0;2852712.0;3903246.0;3294466.0;3461492.0;726.0;405.0;262.0;107.0;46.0;25.0;24.0;;;;;;4.0;;;;;;;;;;Auvergne-Rhône-Alpes
105;15;1999;93;45205.0;44652.0;46378.0;46644.0;46239.0;46200.0;49434.0;51900.0;52523.0;53361.0;53036.0;52935.0;53616.0;53047.0;51664.0;52487.0;53647.0;53873.0;55286.0;51486.0;50792.0;49580.0;47126.0;45709.0;48639.0;51362.0;54658.0;54512.0;54090.0;54263.0;54118.0;56307.0;59041.0;59305.0;61489.0;60959.0;59418.0;58728.0;60054.0;60045.0;60183.0;60506.0;59203.0;59495.0;60269.0;59953.0;59951.0;60074.0;61202.0;61546.0;60950.0;62644.0;61051.0;50220.0;49594.0;50437.0;46932.0;44739.0;41141.0;43416.0;41910.0;41998.0;41944.0;42677.0;44364.0;43500.0;43707.0;44682.0;44682.0;43580.0;42509.0;41979.0;41040.0;40492.0;38967.0;38214.0;36750.0;38364.0;37113.0;27143.0;18808.0;16458.0;14982.0;15154.0;21143.0;19134.0;16720.0;15087.0;12488.0;9916.0;8824.0;7003.0;5427.0;4243.0;3328.0;2294.0;1631.0;1366.0;850.0;24600.0;147015.0;206155.0;398797.0;598529.0;400844.0;849059.0;1613927.0;46762.0;175430.0;93317.0;1186005.0;2737412.0;1501514.0;305545.0;365422.0;4653.0;849059.0;1212733.0;1070107.0;1481149.0;729135.0;410193.0;548342.0;9378.0;3773258.0;244646.0;12649.0;25469.0;10706.0;21927.0;10211.0;47211.0;44516.0;35670.0;3285.0;1785216.0;2453710.0;2033335.0;2205591.0;438.0;265.0;156.0;109.0;92.0;36.0;20.0;9.0;;4.0;12.0;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
106;16;1999;94;2204.0;2173.0;2265.0;2373.0;2431.0;2399.0;2576.0;2777.0;2900.0;2980.0;2962.0;2955.0;2957.0;2932.0;2990.0;3023.0;3093.0;3278.0;3143.0;3099.0;2720.0;2785.0;2676.0;2701.0;2776.0;2926.0;3112.0;2961.0;2813.0;2923.0;3038.0;3201.0;3324.0;3426.0;3760.0;3523.0;3443.0;3560.0;3721.0;3694.0;3596.0;3635.0;3644.0;3724.0;3769.0;3690.0;3640.0;3540.0;3654.0;3527.0;3631.0;3358.0;3319.0;2713.0;2888.0;2654.0;2717.0;2592.0;2549.0;2673.0;2488.0;2452.0;2475.0;2573.0;2594.0;2653.0;2555.0;2588.0;2693.0;2612.0;2601.0;2436.0;2398.0;2272.0;2215.0;2221.0;2050.0;2106.0;2075.0;1523.0;1121.0;1076.0;988.0;862.0;1285.0;1030.0;961.0;797.0;651.0;511.0;421.0;341.0;258.0;230.0;165.0;136.0;102.0;78.0;42.0;3064.0;10044.0;8365.0;17788.0;33785.0;21329.0;41402.0;107027.0;4638.0;5776.0;6592.0;63318.0;162480.0;80324.0;16820.0;21083.0;178.0;41402.0;82997.0;58522.0;100426.0;33197.0;26352.0;24307.0;194.0;213187.0;7978.0;299.0;2284.0;2604.0;923.0;198.0;559.0;12565.0;2001.0;12.0;101611.0;141193.0;118071.0;124733.0;27.0;11.0;9.0;7.0;3.0;4.0;2.0;;;;;;;;;;;;;;;;Corse
107;17;1999;FF;36869.0;34176.0;32677.0;30464.0;28472.0;25857.0;22416.0;19676.0;16673.0;17641.0;17512.0;17046.0;16636.0;15931.0;16171.0;15543.0;16078.0;16415.0;18205.0;20290.0;23028.0;24628.0;25228.0;26265.0;26496.0;28413.0;29334.0;28982.0;30891.0;30880.0;32732.0;33311.0;32367.0;31801.0;29209.0;27388.0;24600.0;22249.0;20866.0;19908.0;18002.0;16454.0;15486.0;14488.0;13886.0;12723.0;11817.0;11087.0;10640.0;10442.0;9737.0;10083.0;9108.0;7516.0;7147.0;7121.0;6778.0;6236.0;5723.0;5952.0;5523.0;4994.0;5037.0;4810.0;4381.0;3943.0;3737.0;3569.0;3589.0;3116.0;2837.0;2375.0;2455.0;2048.0;1716.0;1614.0;1503.0;1372.0;1284.0;1289.0;787.0;584.0;570.0;564.0;622.0;635.0;467.0;525.0;430.0;371.0;315.0;312.0;191.0;151.0;155.0;110.0;67.0;56.0;58.0;3469.0;30621.0;104454.0;96805.0;138125.0;122243.0;59570.0;706670.0;10558.0;51208.0;26844.0;314954.0;858393.0;403564.0;121715.0;174683.0;1166.0;59570.0;501259.0;509782.0;272822.0;102622.0;120485.0;256246.0;120908.0;476778.0;110711.0;15865.0;21692.0;56496.0;204831.0;85307.0;54961.0;65656.0;15468.0;33284.0;485590.0;776367.0;610994.0;650963.0;14.0;22.0;;;4.0;4.0;1.0;;;;;;;;;;;;;;;;faute de frappe
108;0;2006;01;;;;;;5676.455316025902;6256.182879132303;6232.196913588099;6122.0370781007005;6281.886055921803;6384.970936193799;6426.554744819299;6568.035736927801;6659.413360565399;6769.886596069601;6812.850262606802;6648.581765176301;6477.849369211206;6634.3167063414;6388.504302464002;5607.441953992501;5372.1477958181;5527.6095809817;4919.220180165097;4554.557810521997;4150.7199557239;4003.811209227803;3976.4323226164024;4097.9276807155065;4499.963861407207;4908.506017002806;5398.642581517704;5442.183369179111;5856.366010036704;5733.945396258507;5910.156642958907;5870.954453463706;6133.363846326406;6105.482185291209;6625.652921309807;6404.526307780203;6879.779084065513;6585.433257999004;6394.026349578099;6431.937846231301;6078.659264283402;6074.222879503913;5578.97032458351;5378.323481630109;5076.202779673705;5211.412104482304;4898.668859674898;4810.697704368508;4748.350380419606;4727.693321481406;4635.3815705984;4712.671824290902;4475.485417410999;4056.0708902885;4046.186258406303;3804.987379466099;3607.7977519218994;3488.5506846583;3145.0614236800034;3076.6977090983;3107.963888200502;2972.3788249762015;2783.2174020787;2719.869976365601;2709.3151351430006;2573.7059754909037;2635.9987057411013;2449.7293456327984;2390.4641725122005;2102.0136881571993;2026.5771222192006;1951.3419672932994;1781.6025691781006;1749.5741665788994;1596.5023747050993;1642.7552429678997;1393.0533981421;1326.8783651376;1257.1728239716997;1101.0941763719995;938.2024660664001;923.3067317521001;738.4255824297001;556.1568468539001;537.8723506077;503.28505270359994;411.6382814777001;285.36028977800004;302.6287924634;238.82082421750002;205.35209441120003;124.3019598006;103.6301420655;78.68846158400001;3886.642810959604;14347.126157610359;11929.26793116213;32322.372088175765;63489.02038598335;36220.93214198707;58607.007657167946;152985.7912940433;6089.740914682921;8597.439276989531;8851.740079794827;102594.88279847823;247654.35739714178;126133.80306994414;49641.23300850292;44506.72504872681;;58607.007657167946;94899.39168274323;101301.34818541932;146686.70233376743;49445.74635653859;39685.654268849925;36668.70932251448;11467.714535983074;355991.1165994812;4951.818314251611;49.4788209941;73.37831805539999;78.63690794669999;475.04105477700006;516.1637955899998;76.4368894765;84.77102138010001;23.604209161700002;;111332.55384051475;262455.6066265743;175349.43832270382;198438.72214438766;74.46630677849998;41.410935987200006;17.2167702936;21.907441100000003;22.033846921;6.513966480400001;9.011562543;2.5201560468;9.1168179876;;;2.4808126411;;;;;;;;;;;Guadeloupe
109;1;2006;02;;;;;;5189.251091231901;5649.9724119413995;5621.7654100519;5691.4016683015025;5511.7161441375;5565.887823612502;5860.007772317402;6060.718563534701;6255.491814340602;6274.825273675002;6564.4024340638;6435.325233857202;6682.773873683602;6445.157876155303;6206.364620000901;5937.946031677203;5682.3394489406;5282.737015503901;5024.9460869370005;4523.4589162182;4145.988097000098;3822.9525735992;3938.819428212699;3892.1268783421983;3954.8726268918;4305.2524537828;5044.230787103801;5141.6005500242;5526.8910453328035;5632.6173744536045;5828.051227960604;6172.843094104504;6274.749442636296;6292.0023338252;6595.1028748179015;6510.474163932195;6815.564195267901;6558.059741967803;6446.425240621407;6511.1232596536;6343.409788490201;6220.047799112798;6028.601724140206;5714.975589966698;5528.762891317999;5631.892065243699;5248.575512397102;4842.613089953098;4773.152449672097;4619.152733708696;4663.5148480077;4148.003878641401;4240.224540192803;4323.545208850803;4033.3833278532984;3615.4805666944007;3572.941032534701;3577.898065639998;3384.377066741599;3161.7417565278997;3116.4630458688025;3293.6364619256983;3170.383869787999;3100.4809325847004;2986.063030293799;3214.557472009598;2787.3837429892997;2801.9158204085;2594.0166168668;2563.7301195806;2113.6517429332002;2218.260556416299;2195.408466793398;1930.4306781361004;1938.4830099339006;1696.5387242615006;1560.5683970326002;1450.3986195144;1227.0774239957004;1166.8750612422996;1064.3529523123002;1004.7068422068002;698.2959074568;673.2621840396;612.6304150372;517.2132756399;463.3371214491999;455.5177307228;296.3332754035001;264.7757678201;189.8142868547;121.43558462259999;100.64609960359998;93.54427091170001;2605.9665472839997;12260.725191725816;12945.181632617096;35201.90232797305;63692.25121190673;41275.92217120407;64680.26517254924;140789.85133890054;7036.768346778103;9813.926685579125;8700.63776482301;108724.17609178551;239176.55670519412;134275.50888896623;43854.89651848956;44896.792212150816;;64680.26517254924;85744.6028020037;96452.558347571;142736.91515703566;53896.09967272928;38354.88946625121;42011.60295057277;3726.5697762961913;365266.88916992245;3383.1049646781003;47.818266587;99.64205050019997;28.740885093299998;476.45607375860016;263.22511638339995;61.363339220399986;44.218986137799995;43.4608695735;10.57609602;104942.90822080836;268509.1573733581;173362.7756814775;200089.28991268112;59.6177813588;68.2737670807;25.0806220774;27.8094619221;25.576236666699998;7.466088303099999;5.0101899125;2.5111047836;;;;;;;;;;;;;;;Martinique
110;2;2006;03;;;;;;4764.489700750701;4989.103616794;4733.959353595;4692.523151689899;4525.7184037152;4292.3593023328;4385.564288243201;4486.998280188201;4195.805719133601;4154.4689395369005;4109.598605623401;4021.366547576998;3790.5987353700984;3902.9787639529986;3564.8093785341957;3354.301045411598;3396.674486541696;2936.628296512198;2824.784524235198;2655.1317069891966;2381.6080318577997;2404.5703558179976;2626.3815217635984;2475.0632275018957;2509.956728500699;2424.169905994598;2777.1258674100973;2841.3245060724985;2804.7607558277987;2724.8660254551983;2916.5909597630966;2898.3984818630993;2892.1184690351956;2606.4332032950974;2820.712832693796;2812.8985683284986;2696.859220784696;2597.9026087972943;2520.1222515034974;2417.289619708596;2374.7387593384983;2093.447674254498;2182.3012128188;2041.0261150555002;1974.8810117364987;1887.1663720820998;1976.597360175799;1737.0212867681003;1856.7131468374996;1644.5756648453996;1448.157328781;1416.2996188459992;1281.9623352315996;1147.0338945193998;1187.1041565348005;990.0037325369998;946.7052600167003;753.9292741724;784.6239183109;694.3566880372;665.1328852208003;591.0833533238002;533.8544805909;541.7153430021001;454.8954643745001;441.0188097217001;425.8035667001;461.65326378090003;373.5765826886;297.76345915400015;308.05814991449995;282.7918616877001;253.78017017500008;242.41239867939998;197.47976328119992;229.07448451249996;201.59383509490002;172.73330030769998;154.85341103309997;141.71238617699998;126.28169637360001;130.0465829558;95.9681076036;107.7611675901;43.1407180711;64.73459107730001;57.42942096060001;28.207929159400003;22.4015450494;39.3987085003;10.4933628319;23.6475031212;10.153319234800001;9.9140239605;1289.1811081935994;5762.766172244387;5367.14435377899;13161.709975291487;21601.00280012091;14509.304743418581;8947.603317136596;100470.25629709859;2013.7437277799995;4044.608604338088;3727.8736328582854;41620.98634039213;119701.75646191472;51407.21230536818;21674.37195299128;22633.503432050107;;8947.603317136596;66446.277759736;64036.1136161454;62263.45156864475;18206.64275093465;12277.159230012472;14325.601601545657;56430.446049704726;101990.2916982737;11517.101306133485;49.471404199199995;73.56110324330001;52.895761082700005;508.3625153450006;313.3920573757999;36.6460329567;111.6062631478;19.89966765;5.2949081714;31568.847944856065;139540.12082242986;83356.47433196826;87752.49443531412;2.4581839904;8.9163679808;;;7.474402615200001;;;3.893367185;;;;;;;;;;;;;;;Guyane
111;3;2006;04;;;;;;12305.731505656804;13323.559730037596;13570.8065435903;13246.8656788999;13182.572852101002;13168.5151838343;13476.501831791202;14078.339620747802;14121.8038816361;14311.918419154896;14505.406321734401;14089.312994328995;14065.728886295497;14036.193464040509;13722.880311301402;12862.550364519797;12518.366590630409;11897.627588484107;11136.465879399806;10700.528038749795;10420.141386697598;9985.665676283095;10127.713461390409;9684.436640743212;10133.393225046608;10031.598652453002;10669.650135383908;11167.313356798011;10994.566262200517;11327.267627022702;11422.809783778108;12079.157194761603;12669.262960746713;12944.522099290312;12954.75844798001;12963.777876540113;12813.529119595705;12689.656571748921;11872.505756445706;11339.089071769089;10623.033805993608;9929.366734538717;10234.432478761511;9515.80408034411;9396.313056826217;9071.030771700312;8967.630801258605;8788.529449545409;8074.936012975716;8093.748424397011;7429.2246506358115;6940.304672178412;6590.734581050305;6094.500657783805;6125.908727815207;5804.187785810101;5226.4148396749;5198.676272104307;4944.888203715406;5045.469034891604;4460.711071377804;4464.219178332001;4274.634129666003;4293.596047900804;3867.019803542999;3486.8048611578984;3437.9298167284983;2970.9496536968986;3005.0301179891994;2606.7268947330995;2454.898855365499;2404.4824540033997;2224.7652608840995;2005.4936379187002;1886.0361698627999;1888.7369153293994;1642.5395093408;1489.0524307524;1418.3420045097998;1143.6825949740999;1004.6994881332;781.956984079;603.4885005491999;597.3771289533998;430.70183022419997;380.4405408305;355.1744520528;206.51469850089998;198.00028669990002;142.4147793163;114.194518664;87.3817690643;32.1822534765;50.2821309997;6563.407746455607;17012.973094987625;20406.36358566399;55143.6746385468;116441.74939590538;84864.29007980548;76874.07420225322;327917.3978961515;9332.039649544413;15673.754425233836;17847.56991040076;176554.15343840356;485816.41321618593;219407.51742358276;105675.77283256718;83364.17956937557;;76874.07420225322;219902.38661199508;204249.70575469118;295099.3831533575;83475.16718726643;59453.787878006464;62945.88666644897;473.5660661081999;693248.1983076814;8180.22887166856;71.29173446739999;80.15621929479998;60.7785284525;511.1749460664;2385.372184404395;57.456167932799985;85.1896862002;57.116948777;13.4009787227;228517.89183243306;476706.0388073392;340475.51752665866;364748.4131131075;34.1016442454;32.5661051985;12.5581939076;7.5937658435;10.0619338222;2.4734498116;6.4887417219;;;;;;;;;;;;;;;;La Réunion
