;index;ANS;REG_RES_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
88;15;1999;93;51383.0;50340.0;52076.0;51883.0;51397.0;51041.0;53782.0;55959.0;55922.0;56932.0;56372.0;56337.0;56602.0;55952.0;55007.0;54999.0;56573.0;56890.0;58206.0;54912.0;53895.0;52729.0;51246.0;49908.0;52985.0;55348.0;59479.0;59545.0;59476.0;59231.0;59656.0;61235.0;64408.0;64743.0;66924.0;66432.0;64702.0;63497.0;64062.0;63770.0;63964.0;64212.0;62760.0;62929.0;63451.0;62743.0;62983.0;62677.0;63980.0;64523.0;63754.0;65364.0;63924.0;52344.0;51669.0;52418.0;49268.0;46747.0;43287.0;45839.0;44657.0;44622.0;44902.0;45690.0;47405.0;46337.0;46476.0;47169.0;47108.0;45837.0;44166.0;43479.0;42515.0;41902.0;39981.0;39244.0;37380.0;38891.0;37588.0;27575.0;18902.0;16753.0;15218.0;15446.0;21403.0;19334.0;16936.0;15282.0;12600.0;9962.0;8890.0;7117.0;5491.0;4279.0;3339.0;2311.0;1659.0;1376.0;844.0;24689.0;154498.0;218707.0;428006.0;640403.0;420935.0;887174.0;1731481.0;48960.0;181671.0;96748.0;1259971.0;2918543.0;1587350.0;335166.0;386464.0;5021.0;887174.0;1304718.0;1152634.0;1541830.0;769576.0;446007.0;595846.0;16366.0;3963867.0;259272.0;13840.0;30458.0;14419.0;41283.0;14868.0;54078.0;54248.0;38629.0;4565.0;1895200.0;2610693.0;2159038.0;2346855.0;454.0;272.0;155.0;109.0;88.0;36.0;20.0;9.0;;4.0;8.0;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
89;16;1999;94;2667.0;2559.0;2662.0;2794.0;2825.0;2796.0;2900.0;3074.0;3147.0;3165.0;3163.0;3220.0;3097.0;3151.0;3087.0;3138.0;3239.0;3377.0;3053.0;2830.0;2545.0;2595.0;2541.0;2664.0;2877.0;3184.0;3458.0;3398.0;3353.0;3462.0;3628.0;3728.0;3752.0;3877.0;4043.0;3924.0;3791.0;3889.0;3936.0;3904.0;3769.0;3895.0;3785.0;3901.0;3872.0;3793.0;3741.0;3680.0;3784.0;3731.0;3725.0;3533.0;3494.0;2852.0;3088.0;2916.0;2974.0;2857.0;2819.0;2972.0;2789.0;2798.0;2806.0;2871.0;2888.0;2955.0;2793.0;2823.0;2865.0;2788.0;2715.0;2536.0;2515.0;2358.0;2293.0;2249.0;2126.0;2135.0;2082.0;1594.0;1153.0;1091.0;1009.0;875.0;1316.0;1066.0;1015.0;826.0;688.0;535.0;426.0;358.0;277.0;241.0;175.0;145.0;102.0;82.0;47.0;3121.0;10555.0;9169.0;19386.0;36970.0;22304.0;45259.0;113385.0;4840.0;5744.0;7239.0;68163.0;174163.0;85986.0;18369.0;19746.0;170.0;45259.0;90619.0;61534.0;106594.0;35691.0;29219.0;27111.0;378.0;226530.0;7946.0;321.0;2523.0;3730.0;2007.0;232.0;604.0;13735.0;2136.0;7.0;109732.0;150417.0;126902.0;133247.0;30.0;12.0;9.0;8.0;3.0;4.0;3.0;;;;;;;;;;;;;;;;Corse
90;0;2006;01;5481.085970142201;5431.139547495701;5688.0107708404;5924.4879422934;6012.281947137201;5958.041213103804;6320.137163880506;6386.534372941601;6169.063775177302;6414.1025744652015;6418.984812850901;6449.079905728199;6613.786193139602;6735.7691514993985;6752.057717997506;6759.617693021202;6624.5457935736995;6452.804751155804;6191.6676026755;5523.620618069402;4584.612407745502;4143.455989507001;4260.013478935803;4066.9830697206016;3934.6535033064024;3852.488030424604;3886.6790300825032;3887.3797062047;4032.151292432808;4503.386978474611;5100.5516098707085;5573.945202899208;5596.794664034515;5942.559365587706;5937.793104705814;6180.824762471909;6086.128939364405;6270.459822625405;6296.66574876671;6723.160613032012;6527.974907766206;6956.106618666815;6799.914327109408;6429.769437366502;6511.133438040803;6166.846200796402;6213.668984083616;5622.04913285901;5509.63193224201;5130.71306586831;5340.208594358007;4929.244023547599;4891.961378962307;4802.005967314308;4758.252987981405;4670.263905832401;4882.472696356601;4609.5618673336985;4158.968139000602;4140.483032402904;3909.3689010839994;3751.4393523944996;3621.0267960742;3196.909154189303;3180.9070391398;3154.3422159287015;3054.980234230302;2858.5486773386997;2778.229106815001;2724.9266785929003;2592.106002128004;2677.781744867101;2482.2894701961986;2392.9835441562004;2132.7977092069996;2022.0268147442005;1963.8638684477994;1782.4287812832006;1744.6004729150998;1614.4155641803993;1644.3376252348996;1396.687175133;1338.2288825311998;1265.0572097386;1101.2894809214993;938.4350646384;935.3067317521001;745.8724263481;548.8681978625001;540.4693825712001;505.79560180999994;418.35815392590007;293.36028977800004;305.12989865809993;238.82082421750002;209.35209441120003;133.2989219028;103.6301420655;82.68846158400001;3913.332683042804;14707.017363179562;12447.630854796927;33001.169688168;61804.435734047685;35318.97596732183;60020.4161860575;179606.41786901414;6169.826860256422;8467.078711789834;8918.27564823643;100775.82234627669;276488.39277906937;124331.00356655792;50960.917633547644;40069.62157533385;;60020.4161860575;125437.4373841261;126278.07491537381;148710.16146281757;49186.956686529615;38466.41181237078;38177.79146853715;15765.285066865072;379084.24636007287;4825.8797973075125;72.36112991939999;88.45695508620001;62.96395895919999;657.8242452767001;140.5983959681;54.176759937699984;49.8339354576;17.7697407901;;113766.89925233887;287052.49709329277;188774.96961851834;212044.42672711398;74.46630677849998;43.9283643373;19.720902525;21.907441100000003;30.033846921;6.513966480400001;9.011562543;2.5201560468;9.1168179876;;;2.4808126411;;;;;;;;;;;Guadeloupe
91;1;2006;02;4785.722139838101;4866.1825361092;5166.131175448202;5288.740554870401;5386.6393843673995;5483.286076484999;5657.174248386501;5630.0368901413;5753.946210608401;5604.5351177949005;5575.699638471703;5972.7353353804;6102.124212031703;6262.947828594101;6291.792510523603;6539.1681345018;6386.750472753802;6591.760221625702;6168.476633874703;5637.933601401902;5163.838933990702;4699.536941329398;4470.708569909599;4299.828960134099;3974.2017328144993;3792.2295636405993;3651.968483337798;3852.245070996501;3871.3791405099987;4038.499399647099;4361.523985179201;5090.8184157818005;5269.918071476602;5620.843302725202;5793.826461041907;5869.050340123405;6240.095134308403;6292.817689281993;6387.0378369906;6709.3348983606;6592.724490152496;6819.229711797902;6668.766945151303;6536.358037097005;6556.362513312702;6358.4076111326;6380.134720843798;6092.310194638602;5835.6641617957985;5598.615704185398;5730.208207620797;5437.256347852699;4880.576524902098;4848.225989068495;4701.707663544397;4694.528643578001;4215.5888417912;4329.371661063803;4449.493021828902;4120.5344878909;3699.7938473949007;3670.543777565001;3705.0619878447983;3509.8162211196986;3274.684980513;3158.316981443602;3354.788121728198;3258.9286697063;3149.0259861209997;3025.873736497299;3245.4412489104984;2792.6170480179;2798.2814584893;2610.7439158663;2581.6029698593998;2143.9195649934995;2227.5746414928994;2215.359960987998;1916.5399527264005;1941.2096294183007;1708.8024812155006;1566.0594326538;1461.8608233692;1220.1846468656004;1169.1107847113997;1066.8676915413;1000.6032440951002;693.0983848652002;672.7098356459001;612.6304150372;516.3284107259999;463.1338247458999;447.5177307228;294.8108061509001;264.7757678201;189.8142868547;117.43558462259999;100.64609960359998;93.54427091170001;2627.6569851120003;12552.48539702402;13742.998423275498;35631.050291236694;62194.98127932444;40408.79794544292;65935.66473344888;164512.81662190103;7099.906323703801;9705.33541685762;8706.447532504813;107678.39686469604;264416.36553900596;133190.08613776203;44094.37988112646;41590.4370496491;;65935.66473344888;112795.88387477673;119283.16804528714;143677.03311268473;53711.24854434583;37374.56360279469;43560.43837165223;4848.0805819326915;388052.956358057;3398.4800026245016;77.06301272359998;123.94305148679996;43.827766852100005;690.7025794778002;207.3857183384;53.69592655109999;83.2933714246;19.0233073143;8.0;107008.8901099685;290597.5615668083;185600.4110156757;212006.04066108674;59.6177813588;68.2737670807;22.576489846;27.8094619221;25.576236666699998;7.466088303099999;5.0101899125;2.5111047836;;;;;;;;;;;;;;;Martinique
92;2;2006;03;5651.154512563299;5262.7670267295;5184.6746947237;5451.7269930706025;5293.6274634072015;5106.4425951270005;5129.873687592498;4849.203874187698;4823.1104185509985;4625.719765352998;4381.960320942399;4477.5993856455;4579.760507968299;4313.963012066;4227.147028249597;4184.437228655501;4169.633286604499;3781.0991298297977;3786.095591711898;3388.3057654811946;3056.9376534889975;3125.464996517395;2830.5255558421954;2897.1837029819976;2857.2652360602965;2860.1363873618984;2903.343991252998;3178.2071559598958;3036.8152545895946;2928.5569387215974;2901.243505478096;3256.7932891399937;3185.9983419214973;3242.391679036498;3119.292578133997;3194.709503492496;3199.920887077098;3150.5686891463924;2885.100028156196;2976.848327729494;2926.3898155743977;2824.897678783794;2669.881950538794;2622.094569026996;2522.0847457521954;2475.8346150341977;2217.279734473397;2249.959244663999;2113.9515877975987;2051.605434523099;2003.2292805224997;1960.712042729299;1814.0932460662002;1848.672556748199;1684.2168377797993;1500.0573260774993;1459.662358405699;1324.2558469919998;1190.2470438473;1137.8689350192008;971.7699503394;939.8612390702003;740.7221799577002;729.8175626392;638.0722175921;660.1734431009004;574.715607671;539.9426042912;542.3459156999002;445.13960377760003;438.7711403225001;421.46578896220007;456.39937227810003;360.9577745922;301.84872180100007;316.1912659858;270.71957207720004;256.27883327660004;240.91614290549998;197.4669361262999;239.38211926029996;215.019658774;172.91233415139996;165.3478110331;148.20863805109997;131.7113905205;136.4537592429;95.9681076036;113.8180530071;43.1407180711;67.19277506770001;57.42942096060001;36.2079291594;22.4015450494;39.3987085003;17.0290771176;12.4724042662;10.153319234800001;9.9140239605;1422.3361058959981;8035.090238757776;6149.322535929476;14040.484460557504;21897.615011621503;14585.687767883202;8595.401243446599;131127.1434640829;2093.9504193039993;5998.998634790577;3773.7496990700843;44015.420750932586;149970.96132407952;55882.11950409692;22464.673192012968;21444.116684867928;;8595.401243446599;97466.77020374914;90925.20092756489;68098.6124148385;18398.90308458247;12441.94090076288;15988.423500426836;75839.47349064793;116973.82311720749;11492.937942793184;70.4046269674;101.24568685670006;61.4910538203;754.5067169411005;367.26716049310016;50.8118510862;114.01697830500001;20.6199335548;6.4822695034999995;33767.08683133271;172085.99399684722;101601.94058663094;104251.14024154564;2.4581839904;8.9163679808;;;7.474402615200001;;;3.893367185;;;;;;;;;;;;;;;Guyane
93;3;2006;04;12964.8572158004;13194.521676565699;13724.277058145097;13609.2567778261;13620.3364880502;13816.101345047407;13675.879006088995;13973.175742027506;13609.956957144497;13430.970554886202;13517.977226900004;13878.058681926197;14314.796696520605;14450.3807795756;14490.3184516733;14640.9796962998;14349.343515975892;14177.423417091595;13588.518529765108;12768.5061780245;11725.988207994405;11002.131483980818;10614.401334912109;10130.73709393322;10227.414990839106;10325.525038504304;10192.171983351707;10461.682891872812;10177.834772197015;10672.556978218807;10523.545803801313;11185.054153853915;11629.144120994813;11429.165433586222;11775.599631874102;11898.079350553606;12547.555018368816;13171.194899207214;13292.514695857122;13204.160748938417;13371.229420905125;13152.740507930308;12989.766058075527;12067.997644814217;11676.953906677294;10955.502429414508;10259.990994513424;10429.948940012016;9729.61022120651;9702.78135429292;9349.98646729472;9245.242074321313;8957.464876676513;8307.645041361418;8317.523649384419;7556.8819186474175;7133.071983437914;6790.453465566407;6256.388960042207;6286.38725866801;5870.949668047703;5307.423004908403;5241.769468864409;4948.579040591007;5066.783643226606;4509.974959832606;4477.702313215603;4291.602409884804;4334.187853080103;3876.189736183598;3506.492524130398;3474.742161518498;2961.164582471298;2995.568966089399;2613.8767655679994;2453.498190607199;2441.190325877399;2244.538486015599;2021.9951708023;1899.2600221319997;1889.4368924230992;1648.1106515666997;1496.3888910039998;1433.5598658026997;1159.1821610204997;1023.8430331346;789.4792567172;598.8340330977;607.8804054933998;427.8442043968;403.93942034369996;364.2280639296;205.03816561149998;198.00028669990002;142.4147793163;110.76692542730001;87.3817690643;36.1822534765;50.2821309997;6598.0126118252065;17905.67832457846;22981.528810838277;58413.017508078;115604.05791152139;84035.22085162706;77607.00978300099;398688.75101438066;9347.734032448912;15703.280396410148;18013.658636949454;179632.79292021086;559135.8108298478;222697.46598601938;108135.435706652;79758.77517120777;;77607.00978300099;293634.5901689745;271941.59210841934;298599.7573973671;83340.49653479009;59820.34107923067;68131.08969604445;497.37320990569987;767141.5725896743;9068.818618708572;66.1080916193;111.64340520209998;66.4166205489;903.0210490356997;3837.398110274686;62.98325476599999;62.89700338409998;15.0448627509;;235650.3176189822;546182.9591968822;379381.89077005244;402451.3860457914;38.1016442454;32.5661051985;12.5581939076;5.0824631601;10.0619338222;2.4734498116;2.4887417219;;;;;;;;;;;;;;;;La Réunion
94;4;2006;11;163055.73706664747;159582.0856785695;157712.4405164339;156214.66652587499;155699.75144789869;153027.98485539062;150777.21803964468;149080.69763408488;145885.62602407075;142511.93822070307;143200.93188752668;141299.52076586947;141996.94511282843;142477.40662114765;144607.1102320414;145537.15304607054;144612.26184723058;147812.61764672157;150694.17365814076;152057.49651824211;151765.3024578865;156535.00711391258;161979.8459249365;169613.6161177336;175324.19998938384;179345.77187650214;181461.31605524832;181550.4416701778;178181.77372675267;178227.01359957727;181414.765328906;182441.38348989154;185091.9441649606;184967.99448279451;184015.29910558177;180678.96303311642;176623.65554410472;173789.77593898214;172299.51562258395;174438.44134258278;173526.69470731277;174300.0029770886;169309.26800142488;167735.41794434865;166511.33201287294;162968.16403769542;159880.8195225806;158071.42638345808;156221.07331326586;152176.94529680512;151733.6885377325;151011.17155072416;150526.49585199732;150628.4723919401;150728.40649300473;151630.77748195184;153168.02113418255;151080.26659434143;139138.84647658034;129976.26461346768;116042.88083090699;103650.20093780695;92436.94406273225;88117.8085411259;85112.53928640463;79471.47947213963;77054.66334295143;75336.64505418195;74329.06794728455;73244.86227358285;72036.7155652499;70939.77366662769;68602.97183953815;69099.10219462385;67009.99112018976;65342.593221529314;61368.009504667985;59801.65509171447;56711.65023964774;54346.93957196903;51069.32227460838;48059.38910344036;45192.27341465364;43256.60290304287;37398.67967696582;31713.445960021236;25490.20749308738;19555.768354530715;15292.260978256021;12913.625967413702;12677.029348508473;12114.830685102983;10760.672477690501;9194.868763387622;7327.562388707707;5565.8212855245065;4103.597940319699;3104.1147004461986;2339.0966028368007;7145.706590216996;261311.34448913875;1481628.0462243082;1531018.1653725978;1662698.7472012201;914715.6385344638;1728813.8193483246;3941537.352577009;23482.271887305007;554917.7084663612;247086.22610496587;4442262.333727154;6261120.280151918;5267748.54018554;649141.048431454;1065053.4429021515;;1728813.8193483246;2818111.969470507;3172235.773889651;2697638.7491444815;1455405.8240375335;1371828.4629409192;2831760.01032598;236485.284776235;9141072.216389606;953522.3357036802;36530.87892744306;42064.21043078122;230320.26028954287;154959.68067755172;277031.27705138014;194385.74920294006;145958.0861998186;60212.66953829322;56326.17114962669;4219566.954415202;7309301.865920765;5569733.54516365;5959135.275172967;1362.4657102807992;960.4372444856996;570.2900961825002;292.81001669050005;251.21632764050003;134.4191298676;93.24922993940001;37.64384009869999;18.311474438299996;12.0895759328;4.0;6.5863744661000005;;3.7648522577;;;7.9621347998;;;3.2058782153;10.467672214999999;0.8914435694;Île-de-France
95;5;2006;24;29385.874744429802;29947.428057831698;30567.56163727279;30408.492340707577;30419.55011586318;30310.253260417783;30568.089230416535;30351.373540951838;29161.32697109233;29476.25862399613;29419.622566232036;29977.815354973733;30154.65432699311;30674.937104022825;30477.29942421489;31510.830866336993;31693.212776864602;32419.485810751634;32541.75828679481;31079.715523449504;29866.089278148385;28816.38518647003;28714.42999233786;29155.671169375662;28879.80473966982;28888.994704184202;27871.283885543624;27758.229227845266;27355.158553584144;28073.927965386494;29379.734969753095;31204.76270406612;32127.20619876293;33665.11919671196;34354.17865204268;34558.15899921538;35182.30541717564;34215.48685547509;34585.23705248299;35226.821381360154;34938.85004255459;34811.76593883488;35169.858456626636;34510.012318699555;34720.13948523082;35020.28207315421;34906.29466933485;35745.32631666086;35346.0631614167;35344.92261500214;34798.438507097235;34346.13379350117;34956.118486635154;35202.53472059491;35206.217305019156;35307.947458626535;35986.87919482542;35645.96218577262;33520.986199155624;31245.092970873215;29259.825926701156;26467.900562128532;23477.95537569786;22679.92911081399;22500.88192317455;21983.31375100901;22489.639185615208;22717.406731066243;23257.96705227538;22605.24943255278;22437.347573078394;23036.925647052263;23109.21758917388;22784.292269562873;21809.05866268028;22218.73764713299;20326.81571747772;19629.392806769498;19531.03185179095;18918.51839565316;17621.98512804671;16396.08631641396;15635.296075395896;15090.977796238887;13106.528597654793;10944.477119479596;8912.207257519593;6552.737266879397;4936.982862811298;4599.701456976895;4495.143430743504;4349.0588305387;3724.5384056979005;3354.3396961730987;2597.7846368654;1974.3269965567004;1330.6248364263001;916.6222520808002;669.6540396870002;27348.180591982735;62164.02098001293;130107.83883427054;267999.4901233418;345332.3202624404;331555.7928535009;588759.1173397669;763552.7510705997;44846.305047936454;195444.5316063927;73610.55958086553;740756.9687201283;1462161.1471006477;1054658.3649553212;117100.78873694468;186882.13754912012;;588759.1173397669;569419.103474789;608629.2023765249;781879.8948140788;510611.3582770043;268871.71795140347;346827.33863692224;7426.454031921804;2338968.0749047287;75695.63878651371;3257.1010121755025;1636.4312745330005;26078.053305821813;11812.361200444966;13537.81028572272;8029.561669990296;17591.734409357894;1906.8818792353;10879.409295357502;1055264.4898367412;1461555.0222191706;1222761.7949514173;1294057.7171044857;499.065014094;280.3923822471;151.79090112080002;99.86028080900002;84.3463137852;47.19162148560001;28.8213664877;8.3076578015;4.0;2.7420049934;;;;;;;;;;;8.1617066264;;Centre-Val de Loire
96;6;2006;27;31726.24042354371;31544.06872873758;31427.925723820517;32790.5922688112;32457.178475803314;32920.512949545635;33072.9183837474;33190.80073578663;32429.786397705604;32700.07751372368;31886.8512093503;32627.67314549262;32257.740651420358;33284.11436065791;34293.225040539735;34743.78013044027;34727.403722931755;35521.31245155394;36246.94067050502;35351.048088918484;33589.140145701844;32632.60136201107;32938.29253984374;32739.47201266799;32898.445001769694;32200.9549250345;31102.917383344105;30344.53690455043;30463.723852157356;30882.643873010045;31865.183988334662;33040.44212594182;34908.01536668027;36983.03778621252;37144.30612108393;37296.77685687802;36556.26454292625;37836.329160398716;37772.38805888454;38915.95156275881;37558.80514112657;38713.30251948599;38995.05053471548;38815.69887564623;38712.96964581598;39413.71567037406;39122.178753235145;38465.309233262225;38850.828327071285;38235.27062904465;38228.497144689114;39265.36832174749;39305.53024935936;38788.27136492916;39455.17635788156;39606.23303878002;39937.00170470446;39554.04358258631;37402.12033442065;34939.22396155798;32835.69379254562;30049.536320963693;27012.446215001637;25251.745964671805;25133.73981686343;25266.047580355287;24516.7505945168;25858.165061964388;26265.077219829986;26028.82690412171;25142.81697305884;25378.917717382556;25401.30068433956;24926.74232097346;24583.35415774869;24025.68940953206;23599.468966077955;22861.31282453036;21692.762715859706;20693.961411780616;19530.149864179883;18291.57704079175;17600.9405098271;16080.733317198312;14232.416895980603;12001.337920600587;9760.23662191283;7147.866147835197;4913.1050135128;4896.023227292203;4518.952220788998;4486.626763890697;4054.8289777809973;3537.206175559899;2645.027636759101;1942.4026708467006;1394.1811508904007;1072.0502906605;585.3764593930999;35738.61150929999;71437.85786251073;128054.52565166398;282977.6669130208;363017.3688577593;391270.37477901287;645077.6285914991;859411.8892982915;53509.6316529481;247908.04437286474;76491.3307836157;776577.4275778754;1622499.4890758274;1154486.4343872264;127162.39389243013;209993.34067908203;;645077.6285914991;640266.1259128164;665348.080263739;868731.9406004483;568580.9011870913;296448.7907979201;377876.2106139204;6092.460473727008;2569066.8922983496;93727.67388881318;3642.7375197701963;7581.896077149597;19941.750503382635;22702.46030183932;5082.5073083227035;14340.809563010049;17986.119725916054;2763.0702090189993;14057.545593496614;1151873.5892061403;1625112.33425686;1352924.0040424312;1424061.9194206726;453.4230370067001;245.0494535817;131.4695494016;124.4263377357;65.83776618579999;27.803602739600002;26.572312186999998;8.0233372229;4.0303893637;;;3.6922861436;;;;;;;;;3.9897999975;;Bourgogne-Franche-Comté
97;7;2006;28;39764.267605944784;39931.55625312231;40039.88284071561;40902.29918084572;41106.12564090009;41925.948046061094;41676.21302305295;41117.0801395571;40618.66791224293;41060.91508271113;40898.581836448466;41014.678197996116;40740.575074770335;41302.52428094482;42676.33740182648;43585.573628947604;44256.71365021774;45182.94182891081;46478.16687703999;44256.175766454035;41856.26023386363;40771.86923899212;40395.73845304839;39123.43562264614;39590.75487369948;37872.74893317209;37551.89166229879;36538.67878707287;36124.35699656972;37290.868947299794;38562.91607366268;40608.81828307691;42413.506400801176;43934.13127950446;44837.850866386485;44836.456993865824;43957.408824647006;44320.80196357038;44185.42402727184;45257.43658843028;45745.51377904947;46105.086082685826;45732.20098597411;46248.91012277687;46528.025240373885;45158.6506829923;46640.882793353405;45717.38183976673;46125.88432333811;45954.07679406589;46318.800219829274;45969.30829414345;45054.25973253438;45224.54181235603;45649.77582501266;45908.7625216492;46128.58771533524;44808.890526388044;41781.543699989634;38982.551475134685;35446.246392401226;32454.208320720194;28227.983971716476;27607.737491629665;27032.764353964747;26486.225086856382;26897.75302419281;27908.264667014206;27920.703347931132;28835.005262314742;27515.205278326284;28310.06297109498;27656.84043035416;27574.687640599885;26976.358923142347;25818.24801790485;25027.916107090463;23908.038046286456;23373.98527844493;21782.48809894161;20895.884800658107;19698.745174981697;17933.015680691187;17396.900148652512;15171.732923658587;12257.340298183593;9886.162727667896;7829.986536331205;5258.827097171496;5165.779954993101;4505.843648523498;4563.510142677206;4106.0041201972;3214.2700125963006;2521.6768219882993;1906.7274987950996;1415.1061428164999;886.5867742917002;628.0821287754001;37313.5094946224;81396.41140409508;148831.40401178206;333730.73180632043;442241.93487295235;445427.860588104;710343.6684468901;1068129.3891645677;57858.10309049154;253277.80563745063;94793.26306821256;930154.3773161878;1931331.3606770232;1336083.5491123684;166684.34071457162;264551.63431057497;;710343.6684468901;789751.7172049605;837989.26500841;1040010.6321155737;646843.6504431835;328493.3952057269;414077.96701643313;5607.438156784282;3138063.2365089646;54602.39222951486;1536.9806106133005;1842.4262059671996;8213.432171513805;16458.68791163679;11991.447881728427;10157.915407917693;9135.500950953696;2095.5762328270025;7709.875520941509;1327253.202005438;1940161.7077839617;1580076.2512617945;1687338.6585275847;389.4006514784999;238.68965963850007;189.0760764057;89.3769254238;68.86888681969998;47.0027949355;27.458206653999998;3.9466019417;;3.970856102;;;;;;4.0;;;;;;;Normandie
98;8;2006;32;77944.72245848615;78527.73996363311;79434.53381643373;79220.07011803494;80359.63789794108;79928.41535192002;80360.38312949955;80310.73885712324;77711.82178348619;77978.68330368817;76114.08649953888;77673.33004106134;77139.54579579619;79575.64653934272;80740.22827005389;82943.47727698137;83546.89150954409;86127.61952494303;88223.87106523926;87123.68732288096;84735.91833740621;83070.84231817776;80223.60254331841;80390.02637677829;78573.98941684623;76596.9170435983;75738.63796011517;73828.55427735466;73089.76456412564;73826.90336703518;74450.30410888272;78834.38729541741;80916.64388336643;83640.43073228499;83276.01298643021;83231.28799670757;82379.25076991196;82205.50841523077;82188.94668906853;82339.34741830545;81891.35734861679;82620.87370155132;82859.0110193775;83014.94983136484;82297.62846660102;82390.76704113651;81428.63596904212;80401.51298966321;81814.82448176973;80640.37704950447;81458.27179362679;80202.71861050298;81478.28096027287;79559.43726605477;80329.0612171766;80061.37487747801;79466.6602597814;79124.04073078632;72472.55082717385;66736.32404134981;59646.06936538821;52514.31309972888;44051.365378638075;42832.2496435226;42884.30937178307;41912.97518521115;42023.2682706477;45188.67614655841;44352.91107178999;45355.47364048372;44577.931229077345;44313.78583507608;44626.317083452566;44316.35672627095;44142.44956041171;42520.91750302961;40930.54170644191;39307.955609519464;36407.32433074044;34685.46414998943;32759.001117732376;30837.91674809039;28351.06108547324;26538.72553756881;22865.180617001366;17922.377665059117;14069.539500776185;10113.34536900889;7266.989562411602;6509.460743951299;6269.625493234004;5879.861926269;5310.736181021603;4448.6427773515;3328.0426157728984;2486.285304513299;1761.5343468421001;1149.9717236663;853.9732269722999;34508.02993038211;113116.64402555441;279079.97587817744;600477.5909384126;776662.0542686834;802057.5672296259;1088508.31483868;2217051.8613033975;61890.09610129474;411710.6582813057;140349.16661495704;1668065.9598389675;3629446.1575763095;2282015.880836651;368519.6171981127;531350.4153216504;;1088508.31483868;1641067.8102177952;1636535.6457134355;1856395.2973701977;1051150.029711694;600699.9830109715;766681.082606548;10394.92274468491;5567009.848461342;156839.76743458345;4575.266383560693;11323.062562687008;22536.32920998625;31860.27680871124;18130.553172670658;36051.8662436058;41019.68345825955;3401.436453474005;8319.025478592592;2343768.036216327;3567694.0021967213;2860296.769993943;3051165.268419075;565.9358969735001;334.5568843526;198.4072550129;124.664215612;76.6179050898;39.5579670353;7.081695912200002;15.6630446543;5.0390614683;4.0;;;;;;2.630751427;3.8917759585;;;;;;Hauts-de-France
