;index;ANS;REG_NAIS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
10;10;1968;52;46744.0;47600.0;47528.0;48688.0;48956.0;47748.0;47472.0;47592.0;48140.0;47584.0;47148.0;47436.0;47344.0;46908.0;47168.0;48840.0;47980.0;49192.0;49848.0;50100.0;49380.0;46024.0;34744.0;33404.0;33436.0;31576.0;28664.0;30012.0;34332.0;33164.0;33344.0;34008.0;33892.0;35252.0;34400.0;36048.0;36192.0;35576.0;34252.0;35760.0;35216.0;35364.0;34684.0;34792.0;35844.0;34336.0;35944.0;36084.0;24856.0;20508.0;17132.0;15336.0;16856.0;30284.0;30480.0;30740.0;28460.0;29932.0;29248.0;28348.0;27232.0;26772.0;26632.0;26164.0;26576.0;26000.0;24980.0;22872.0;22036.0;20240.0;19600.0;18348.0;16972.0;15764.0;14604.0;13376.0;13152.0;12168.0;12048.0;10644.0;10064.0;8656.0;7440.0;6552.0;5448.0;4856.0;4276.0;3100.0;2532.0;2092.0;1468.0;1056.0;804.0;588.0;408.0;256.0;160.0;124.0;192.0;262740.0;106500.0;37604.0;116856.0;228100.0;417668.0;278036.0;1256668.0;317184.0;282296.0;113872.0;440208.0;1550612.0;1153560.0;16180.0;135940.0;13640.0;278036.0;1106816.0;819232.0;1564212.0;197844.0;83244.0;39640.0;76.0;2701376.0;1084.0;396.0;216.0;112.0;516.0;108.0;240.0;44.0;4.0;;1243608.0;1460564.0;1298820.0;1405352.0;;;;;;;;;;;;;;;;;;;;;;;Pays de la Loire
11;11;1968;53;42140.0;41336.0;43336.0;43464.0;43264.0;43112.0;43040.0;42344.0;42456.0;43732.0;42808.0;43908.0;42020.0;42800.0;42992.0;43384.0;42964.0;45336.0;46440.0;47348.0;47676.0;45512.0;33208.0;33084.0;33124.0;30544.0;26352.0;30756.0;36512.0;35368.0;36672.0;37652.0;37480.0;38008.0;39116.0;41536.0;40508.0;41668.0;40152.0;41572.0;42520.0;42368.0;42544.0;42884.0;43116.0;41044.0;43456.0;46476.0;32464.0;27740.0;22556.0;20496.0;23124.0;39884.0;38496.0;39412.0;37160.0;38500.0;38084.0;37252.0;35032.0;35492.0;35152.0;33916.0;33224.0;31580.0;30796.0;28820.0;27012.0;25960.0;24696.0;23932.0;19560.0;18308.0;18656.0;16576.0;15508.0;13604.0;13220.0;11824.0;10568.0;9064.0;7756.0;6960.0;5372.0;4644.0;3640.0;2924.0;2176.0;1740.0;1304.0;896.0;644.0;456.0;288.0;208.0;124.0;96.0;96.0;310084.0;117212.0;47104.0;132424.0;268092.0;398348.0;332068.0;1300792.0;361740.0;229156.0;122168.0;541212.0;1651848.0;1254276.0;19660.0;162972.0;13756.0;332068.0;1123392.0;772720.0;1794800.0;188664.0;99640.0;50300.0;40.0;2904340.0;604.0;184.0;132.0;40.0;632.0;52.0;76.0;12.0;12.0;;1401040.0;1505084.0;1371160.0;1534964.0;;;;;;;;;;;;;;;;;;;;;;;Bretagne
12;12;1968;75;68976.0;69344.0;69560.0;72996.0;72292.0;69476.0;69508.0;69356.0;69900.0;70184.0;71496.0;72048.0;71828.0;72404.0;72720.0;74356.0;74256.0;78464.0;77164.0;77308.0;76416.0;74368.0;55616.0;57056.0;57952.0;51436.0;49748.0;48460.0;55036.0;49836.0;50588.0;53764.0;54612.0;57528.0;56924.0;59988.0;59608.0;60948.0;60092.0;60572.0;60592.0;61444.0;60508.0;59928.0;60552.0;61468.0;65388.0;64976.0;43876.0;35448.0;31660.0;28044.0;32484.0;56756.0;56700.0;57336.0;55012.0;58608.0;58772.0;58552.0;56208.0;56904.0;55708.0;54704.0;53220.0;54620.0;52424.0;48248.0;46616.0;44236.0;43624.0;40748.0;35888.0;34708.0;33284.0;30540.0;28028.0;26464.0;26596.0;24064.0;22516.0;20152.0;18516.0;16244.0;13720.0;11392.0;10136.0;7504.0;6576.0;5380.0;3880.0;3060.0;2232.0;1728.0;1152.0;720.0;524.0;236.0;380.0;387096.0;207696.0;84480.0;206720.0;421848.0;636716.0;558012.0;2152600.0;476896.0;409580.0;187924.0;839876.0;2740892.0;1914276.0;31604.0;258500.0;23132.0;558012.0;1869644.0;1268324.0;2810444.0;305524.0;176624.0;94252.0;428.0;4620064.0;16764.0;8412.0;2380.0;3480.0;2488.0;148.0;748.0;228.0;28.0;;2245880.0;2409288.0;2230764.0;2424404.0;;;;;;;;;;;;;;;;;;;;;;;Nouvelle-Aquitaine
13;13;1968;76;54916.0;54592.0;56032.0;56576.0;56164.0;54564.0;52564.0;51720.0;51032.0;51828.0;50312.0;50120.0;51144.0;52028.0;52604.0;54940.0;54944.0;57940.0;58744.0;59696.0;59672.0;57088.0;45028.0;44108.0;45440.0;41176.0;39332.0;32784.0;37896.0;36372.0;36868.0;39224.0;39084.0;40996.0;41648.0;43800.0;44660.0;45340.0;43860.0;44712.0;43976.0;44220.0;44720.0;44916.0;45064.0;45836.0;48516.0;50508.0;32156.0;25536.0;21308.0;19008.0;22008.0;42204.0;41872.0;42396.0;39088.0;41408.0;41380.0;42384.0;39760.0;40892.0;41112.0;40028.0;38784.0;38664.0;39084.0;36060.0;35548.0;32912.0;32600.0;30096.0;27476.0;26272.0;25056.0;23216.0;21424.0;19408.0;19324.0;17772.0;17376.0;15072.0;14156.0;12308.0;10388.0;8832.0;7796.0;5828.0;4924.0;3856.0;3020.0;2128.0;1720.0;1252.0;724.0;584.0;372.0;156.0;288.0;255816.0;144216.0;71024.0;167488.0;286920.0;395912.0;380836.0;1754108.0;309336.0;252340.0;122428.0;616544.0;2155672.0;1300648.0;23500.0;245488.0;17412.0;380836.0;1488436.0;1000664.0;2025552.0;196388.0;146568.0;87148.0;412.0;3371832.0;46056.0;21288.0;6776.0;1516.0;1232.0;172.0;6508.0;368.0;148.0;12.0;1628928.0;1827392.0;1667412.0;1788908.0;;;;;;;;;;;;;;;;;;;;;;;Occitanie
14;14;1968;84;94772.0;92452.0;92528.0;94228.0;93576.0;88772.0;85944.0;84564.0;84580.0;82868.0;81992.0;81048.0;79932.0;81948.0;79456.0;82416.0;81656.0;86356.0;85988.0;87436.0;88060.0;84068.0;68848.0;69532.0;68112.0;63548.0;60468.0;51160.0;58192.0;56016.0;56660.0;56832.0;57624.0;60756.0;61980.0;63368.0;66108.0;66888.0;65360.0;65696.0;66480.0;66544.0;65460.0;64492.0;63868.0;64704.0;67620.0;66816.0;45484.0;37088.0;32688.0;29044.0;31336.0;58140.0;58452.0;58464.0;54216.0;57108.0;56432.0;56500.0;53640.0;53500.0;53620.0;53064.0;51756.0;53272.0;52160.0;48388.0;46204.0;43300.0;41852.0;39416.0;34564.0;33328.0;32300.0;28864.0;28080.0;24812.0;23832.0;22652.0;19952.0;17980.0;16056.0;13760.0;11876.0;10068.0;8256.0;6912.0;5112.0;4200.0;3280.0;2340.0;1728.0;1392.0;968.0;436.0;348.0;280.0;480.0;311136.0;232356.0;105240.0;267152.0;419088.0;729516.0;510252.0;2482012.0;353600.0;657012.0;171540.0;851036.0;3023564.0;2033188.0;32584.0;328440.0;25932.0;510252.0;2126356.0;1564912.0;2797768.0;360376.0;205584.0;128112.0;496.0;4956796.0;32996.0;11220.0;21932.0;3324.0;4616.0;224.0;23716.0;640.0;760.0;32.0;2256820.0;2799932.0;2427828.0;2628924.0;;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
15;15;1968;93;48404.0;47808.0;47916.0;47880.0;45724.0;43864.0;41368.0;38916.0;39232.0;38196.0;37504.0;35724.0;34236.0;35004.0;34836.0;34580.0;34456.0;35820.0;36752.0;36016.0;37156.0;35680.0;29516.0;26108.0;28420.0;28316.0;26668.0;22856.0;23840.0;23860.0;23280.0;24192.0;24760.0;25740.0;25896.0;27084.0;27316.0;26836.0;26292.0;25968.0;26632.0;26156.0;26484.0;25436.0;25056.0;24080.0;26872.0;27960.0;18840.0;14704.0;12784.0;12192.0;13584.0;22516.0;23232.0;21952.0;21368.0;21660.0;20788.0;21832.0;20184.0;20040.0;19668.0;18884.0;18324.0;18816.0;18392.0;17088.0;16084.0;15368.0;13896.0;13452.0;11936.0;11796.0;10972.0;10244.0;9380.0;8288.0;7808.0;7556.0;6448.0;5532.0;5104.0;4784.0;4208.0;3184.0;2804.0;2324.0;1820.0;1396.0;1004.0;872.0;700.0;492.0;260.0;252.0;140.0;104.0;128.0;66492.0;96976.0;50532.0;102428.0;197388.0;247640.0;172048.0;1164376.0;82372.0;160572.0;80676.0;412204.0;1362056.0;735824.0;27660.0;150008.0;10220.0;172048.0;1002120.0;739672.0;1066504.0;144520.0;90692.0;56492.0;576.0;2023280.0;34080.0;9132.0;10720.0;448.0;1840.0;96.0;15528.0;612.0;1540.0;28.0;906276.0;1191604.0;1024440.0;1073440.0;;;;;;;;;;;;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
16;16;1968;94;2548.0;2992.0;3112.0;3144.0;3032.0;2672.0;2404.0;2272.0;2616.0;2456.0;2480.0;2360.0;2532.0;2656.0;2748.0;2840.0;2900.0;3080.0;3020.0;3004.0;3132.0;2636.0;2352.0;2576.0;2760.0;2892.0;2504.0;2964.0;2972.0;2812.0;3148.0;2548.0;2752.0;3320.0;3540.0;2796.0;3148.0;3520.0;3060.0;3620.0;3444.0;3540.0;3568.0;3648.0;3796.0;3648.0;4020.0;4160.0;3516.0;2732.0;2828.0;2724.0;2488.0;4156.0;3980.0;4320.0;4176.0;3580.0;3736.0;3908.0;3644.0;3280.0;3652.0;3660.0;3428.0;3600.0;3368.0;3304.0;3284.0;3168.0;2836.0;2916.0;2296.0;2572.0;2240.0;2000.0;2188.0;1856.0;1820.0;1496.0;1412.0;1356.0;1224.0;1348.0;884.0;740.0;660.0;580.0;416.0;252.0;208.0;248.0;148.0;136.0;56.0;24.0;8.0;36.0;36.0;7908.0;9444.0;4912.0;11520.0;28044.0;21452.0;34112.0;134876.0;10576.0;10252.0;7792.0;52732.0;170916.0;81352.0;2196.0;12332.0;788.0;34112.0;121488.0;50264.0;177484.0;7760.0;11240.0;5520.0;4.0;249164.0;880.0;116.0;1404.0;120.0;196.0;;104.0;180.0;100.0;;125264.0;127004.0;119624.0;132644.0;;;;;;;;;;;;;;;;;;;;;;;Corse
17;17;1968;FF;5748.0;11588.0;16320.0;22708.0;26824.0;35920.0;49524.0;55420.0;57720.0;58312.0;60188.0;62192.0;66056.0;65964.0;63080.0;63428.0;62900.0;64256.0;66824.0;76008.0;80188.0;79728.0;68708.0;82344.0;83928.0;87996.0;81316.0;86428.0;83168.0;83172.0;83620.0;86396.0;86008.0;83372.0;83436.0;83268.0;82284.0;87184.0;82004.0;80892.0;78632.0;79268.0;80496.0;80244.0;82016.0;84208.0;80508.0;81628.0;67564.0;55864.0;52564.0;52432.0;60416.0;66644.0;65696.0;66924.0;63164.0;63556.0;60444.0;62048.0;61340.0;59988.0;57564.0;56356.0;55392.0;54684.0;51048.0;50512.0;45964.0;43336.0;39912.0;37552.0;34524.0;30760.0;29012.0;25632.0;23372.0;20552.0;19252.0;17588.0;14656.0;12064.0;10580.0;9324.0;7388.0;6072.0;4904.0;4132.0;3004.0;2268.0;1920.0;1240.0;1084.0;664.0;476.0;316.0;232.0;208.0;212.0;67464.0;177128.0;115508.0;211644.0;445348.0;1336752.0;446736.0;2125240.0;166464.0;742688.0;481076.0;884972.0;2650620.0;2275200.0;82232.0;286972.0;13696.0;446736.0;1820984.0;895452.0;3481308.0;240132.0;174708.0;134220.0;59684.0;1687288.0;1019468.0;524820.0;463096.0;271444.0;371524.0;30708.0;359980.0;76616.0;53888.0;7304.0;2826088.0;2099732.0;2658648.0;2267172.0;;;;;;;;;;;;;;;;;;;;;;;faute de frappe
18;0;1982;01;92.0;180.0;212.0;284.0;344.0;492.0;740.0;868.0;1028.0;1224.0;1328.0;1152.0;1236.0;1240.0;1396.0;1400.0;1476.0;1472.0;1764.0;2280.0;2536.0;2612.0;3032.0;2940.0;3100.0;3616.0;3288.0;2992.0;3200.0;3088.0;2708.0;2648.0;2576.0;2184.0;2060.0;1908.0;1892.0;1512.0;1240.0;1280.0;1292.0;1156.0;1032.0;828.0;940.0;908.0;856.0;716.0;568.0;548.0;572.0;560.0;512.0;392.0;400.0;420.0;432.0;356.0;300.0;252.0;320.0;248.0;212.0;160.0;200.0;176.0;188.0;136.0;152.0;168.0;160.0;104.0;108.0;96.0;136.0;100.0;96.0;84.0;68.0;60.0;68.0;68.0;36.0;32.0;32.0;32.0;40.0;20.0;16.0;16.0;8.0;4.0;8.0;8.0;;4.0;;;;36.0;636.0;1560.0;5304.0;29680.0;18012.0;2172.0;29624.0;92.0;7944.0;2000.0;39444.0;37544.0;49480.0;7360.0;8632.0;1184.0;2172.0;18196.0;19356.0;49708.0;10508.0;3912.0;3540.0;16.0;86948.0;12.0;12.0;;;16.0;20.0;;;;;34284.0;52740.0;42488.0;44536.0;;;;;;;;;;;;;;;;;;;;;;;Guadeloupe
19;1;1982;02;96.0;276.0;344.0;276.0;384.0;420.0;692.0;664.0;856.0;992.0;1008.0;1228.0;1116.0;1256.0;1148.0;1192.0;1392.0;1400.0;1516.0;1952.0;2520.0;2828.0;2900.0;3060.0;3600.0;3968.0;3860.0;3548.0;3664.0;3568.0;3264.0;3064.0;2620.0;2404.0;2196.0;1872.0;2148.0;1760.0;1508.0;1556.0;1552.0;1332.0;1272.0;1228.0;1156.0;1104.0;984.0;1012.0;916.0;676.0;772.0;764.0;596.0;616.0;604.0;648.0;488.0;480.0;304.0;448.0;400.0;372.0;304.0;228.0;244.0;220.0;256.0;208.0;228.0;188.0;164.0;136.0;164.0;124.0;156.0;116.0;188.0;108.0;104.0;108.0;84.0;96.0;88.0;72.0;44.0;44.0;52.0;44.0;36.0;12.0;12.0;;16.0;4.0;8.0;;;;4.0;36.0;712.0;2056.0;6960.0;35588.0;18108.0;3212.0;29032.0;72.0;7828.0;2232.0;47728.0;37844.0;57860.0;7312.0;8292.0;1056.0;3212.0;17972.0;18112.0;55892.0;12284.0;4644.0;4772.0;28.0;95620.0;28.0;;;;24.0;4.0;;;;;40208.0;55496.0;46984.0;48720.0;4.0;;;;;;;;;;;;;;;;;;;;;;Martinique
20;2;1982;03;48.0;92.0;100.0;176.0;128.0;180.0;152.0;140.0;196.0;212.0;268.0;188.0;208.0;196.0;172.0;132.0;144.0;184.0;144.0;184.0;204.0;236.0;268.0;244.0;220.0;264.0;280.0;260.0;308.0;204.0;236.0;204.0;208.0;164.0;164.0;112.0;140.0;120.0;80.0;92.0;68.0;136.0;120.0;108.0;92.0;116.0;76.0;88.0;88.0;84.0;88.0;48.0;96.0;64.0;64.0;56.0;48.0;44.0;68.0;76.0;96.0;68.0;68.0;44.0;60.0;56.0;44.0;60.0;44.0;44.0;28.0;40.0;36.0;60.0;24.0;48.0;36.0;20.0;24.0;20.0;20.0;16.0;8.0;4.0;16.0;4.0;12.0;4.0;12.0;;4.0;4.0;;;;;;;;;112.0;336.0;796.0;2092.0;1092.0;784.0;4692.0;4.0;536.0;140.0;3324.0;5900.0;4004.0;536.0;1028.0;116.0;784.0;3436.0;3356.0;4048.0;1176.0;604.0;720.0;68.0;9756.0;48.0;;;4.0;28.0;;;;;;3424.0;6480.0;4732.0;5172.0;;;;;;;;;;;;;;;;;;;;;;;Guyane
21;3;1982;04;124.0;292.0;464.0;516.0;816.0;792.0;896.0;1080.0;1032.0;1172.0;1144.0;1028.0;952.0;848.0;948.0;960.0;956.0;1176.0;1736.0;2080.0;2576.0;2656.0;2948.0;3064.0;3144.0;3344.0;3360.0;3128.0;3032.0;2904.0;2364.0;1972.0;1840.0;1392.0;1476.0;1320.0;988.0;1144.0;996.0;804.0;816.0;744.0;632.0;552.0;492.0;568.0;544.0;424.0;332.0;352.0;412.0;328.0;304.0;292.0;304.0;360.0;276.0;308.0;320.0;328.0;224.0;268.0;184.0;212.0;200.0;160.0;156.0;156.0;164.0;176.0;172.0;120.0;152.0;100.0;96.0;92.0;136.0;116.0;88.0;100.0;68.0;56.0;40.0;52.0;52.0;32.0;36.0;24.0;12.0;24.0;24.0;24.0;8.0;16.0;8.0;;4.0;12.0;4.0;200.0;516.0;812.0;3340.0;19596.0;16884.0;2448.0;31928.0;324.0;7676.0;2476.0;26168.0;39080.0;36644.0;6260.0;5284.0;1656.0;2448.0;23432.0;16608.0;43992.0;9828.0;2924.0;2372.0;;75612.0;72.0;;4.0;;4.0;12.0;16.0;;4.0;;34956.0;40768.0;36668.0;39056.0;;;;4.0;;;;;;;;;;;;;;;;;;;La Réunion
22;4;1982;11;147160.0;144752.0;139168.0;133672.0;135492.0;129120.0;129304.0;136392.0;143976.0;150360.0;151868.0;145360.0;135968.0;134956.0;136388.0;137216.0;135956.0;137072.0;136144.0;128064.0;125872.0;123596.0;120584.0;116540.0;113116.0;109544.0;107936.0;106028.0;104756.0;106580.0;104928.0;109564.0;110988.0;111004.0;111292.0;104968.0;73296.0;61236.0;63080.0;59768.0;56048.0;52464.0;57676.0;65780.0;67416.0;67272.0;67428.0;71148.0;71708.0;76400.0;77512.0;77064.0;72312.0;69440.0;70776.0;69440.0;67984.0;64200.0;61448.0;62156.0;65952.0;67608.0;49532.0;33320.0;34612.0;29396.0;27568.0;46532.0;48020.0;46256.0;43660.0;42460.0;40760.0;40344.0;37892.0;34756.0;32144.0;31388.0;28652.0;27584.0;25428.0;22432.0;19348.0;16512.0;14388.0;12564.0;10460.0;8824.0;7496.0;5864.0;4764.0;3472.0;2724.0;2040.0;1460.0;932.0;692.0;448.0;284.0;31508.0;219968.0;423084.0;642620.0;899212.0;667936.0;771880.0;3471628.0;42696.0;681184.0;161356.0;1776372.0;4466228.0;2661608.0;258672.0;726192.0;37224.0;771880.0;2672260.0;2709156.0;2554916.0;774728.0;536248.0;552788.0;8144.0;6799948.0;42276.0;16188.0;10204.0;75588.0;12192.0;15248.0;96572.0;29916.0;18924.0;2636.0;2748872.0;4378964.0;3494560.0;3633276.0;240.0;124.0;64.0;28.0;16.0;20.0;16.0;;12.0;4.0;;8.0;;;;;;;;;;;Île-de-France
23;5;1982;24;29532.0;29284.0;27384.0;27160.0;27752.0;26492.0;27588.0;29868.0;32196.0;32664.0;33320.0;32768.0;32056.0;31728.0;32216.0;32408.0;31176.0;31996.0;32268.0;29548.0;29964.0;29092.0;29308.0;28720.0;28548.0;29976.0;29316.0;29452.0;29756.0;30264.0;29996.0;31740.0;31900.0;32040.0;32296.0;31432.0;25608.0;25288.0;24112.0;21852.0;19864.0;19884.0;23856.0;20464.0;21716.0;21696.0;22412.0;22844.0;23004.0;23344.0;23092.0;23628.0;23696.0;23176.0;23296.0;24072.0;23068.0;22652.0;22208.0;22400.0;24708.0;24328.0;16744.0;14012.0;11444.0;10856.0;10912.0;19784.0;19236.0;20108.0;17920.0;18028.0;18140.0;17204.0;16476.0;15780.0;14964.0;14488.0;13004.0;12668.0;11692.0;10184.0;9096.0;7688.0;6980.0;6332.0;4660.0;4276.0;3628.0;2952.0;2556.0;1820.0;1524.0;1100.0;800.0;528.0;352.0;220.0;192.0;73536.0;77932.0;60084.0;142664.0;244232.0;315336.0;326156.0;808248.0;89116.0;225976.0;68928.0;474044.0;1190124.0;858064.0;65056.0;140488.0;9824.0;326156.0;648600.0;566320.0;1023924.0;253744.0;110660.0;93540.0;804.0;2017884.0;4744.0;1500.0;268.0;10868.0;792.0;392.0;3832.0;4528.0;1036.0;1540.0;984000.0;1064188.0;992128.0;1056060.0;136.0;116.0;64.0;20.0;16.0;16.0;;;;;;;;;;;;;;;;;Centre-Val de Loire
24;6;1982;27;37740.0;38544.0;36404.0;34436.0;35224.0;35456.0;35780.0;38688.0;40168.0;42368.0;42172.0;41928.0;41692.0;41192.0;40204.0;40652.0;42096.0;42828.0;42204.0;39804.0;40004.0;39768.0;38844.0;38536.0;37864.0;37952.0;37960.0;38512.0;38008.0;38108.0;38980.0;39648.0;40676.0;40888.0;40888.0;40156.0;31180.0;31696.0;28628.0;26668.0;24028.0;24504.0;29928.0;27132.0;27660.0;27748.0;27488.0;28996.0;29292.0;29828.0;30460.0;30992.0;30424.0;30428.0;30648.0;31068.0;30368.0;29388.0;29524.0;29096.0;30644.0;30064.0;21128.0;18072.0;15268.0;13328.0;13412.0;24884.0;24696.0;24552.0;22288.0;22340.0;22148.0;21308.0;20280.0;19556.0;19064.0;17980.0;16932.0;15712.0;14536.0;12912.0;11236.0;9720.0;8964.0;7396.0;5968.0;4960.0;4516.0;3492.0;2556.0;2320.0;1620.0;1384.0;840.0;656.0;432.0;240.0;176.0;88304.0;88876.0;80672.0;193816.0;292068.0;373604.0;401788.0;1102232.0;98828.0;302676.0;68104.0;575900.0;1575852.0;1045508.0;88060.0;189668.0;12628.0;401788.0;883708.0;738928.0;1252172.0;327008.0;161040.0;142212.0;432.0;2565720.0;11056.0;2128.0;3212.0;11304.0;2484.0;136.0;10092.0;9788.0;1988.0;3020.0;1243132.0;1378228.0;1263172.0;1358188.0;96.0;52.0;44.0;12.0;16.0;4.0;4.0;;;8.0;;;;;;;;;;;;;Bourgogne-Franche-Comté
25;7;1982;28;47212.0;46192.0;44860.0;42240.0;42884.0;42356.0;43952.0;47040.0;49868.0;51420.0;52268.0;50884.0;49916.0;49696.0;49840.0;51468.0;51772.0;52568.0;52304.0;49760.0;49836.0;49052.0;49904.0;48080.0;48480.0;49360.0;50284.0;48852.0;47852.0;49424.0;49808.0;49456.0;51752.0;50072.0;50032.0;49244.0;36584.0;32904.0;33556.0;30160.0;29376.0;29612.0;35868.0;33888.0;35368.0;35268.0;35004.0;37420.0;36604.0;37508.0;37496.0;37604.0;34980.0;35768.0;35068.0;34424.0;35340.0;33704.0;33128.0;32404.0;33900.0;34816.0;25576.0;20320.0;17700.0;16080.0;15296.0;25268.0;25488.0;24532.0;22984.0;22616.0;22212.0;21104.0;19960.0;18668.0;17512.0;16380.0;15440.0;14328.0;12708.0;11016.0;9756.0;8448.0;7412.0;6368.0;4888.0;3944.0;3532.0;2748.0;2368.0;1748.0;1452.0;928.0;656.0;464.0;280.0;160.0;124.0;117952.0;109296.0;77216.0;204836.0;363264.0;514988.0;400816.0;1310100.0;138340.0;351364.0;100992.0;688972.0;1818800.0;1279668.0;130408.0;222088.0;16080.0;400816.0;1049408.0;891708.0;1563880.0;368924.0;147948.0;126008.0;296.0;3077804.0;4380.0;416.0;492.0;3680.0;776.0;1204.0;4956.0;2500.0;848.0;1116.0;1471064.0;1627404.0;1489948.0;1608520.0;140.0;64.0;28.0;12.0;4.0;4.0;;4.0;;4.0;4.0;;;;;;;;;;;;Normandie
26;8;1982;32;94436.0;92484.0;88028.0;84416.0;85784.0;82960.0;88212.0;94264.0;98668.0;101508.0;101392.0;98960.0;97484.0;96784.0;98440.0;98520.0;101392.0;102476.0;101700.0;97388.0;97920.0;96916.0;96276.0;95380.0;95440.0;94840.0;95800.0;95080.0;94676.0;94900.0;96264.0;96888.0;98052.0;95868.0;94484.0;94952.0;66968.0;59992.0;58136.0;52848.0;40408.0;47828.0;62220.0;62228.0;62996.0;62072.0;63140.0;65816.0;65088.0;68880.0;71848.0;72652.0;67592.0;67248.0;68652.0;66328.0;67772.0;66880.0;64432.0;62244.0;63484.0;63348.0;38276.0;18860.0;20336.0;20296.0;22132.0;46400.0;47332.0;48120.0;43456.0;43424.0;42420.0;40412.0;38832.0;36500.0;33844.0;32196.0;29588.0;27648.0;24464.0;22480.0;18896.0;16592.0;14140.0;11636.0;9604.0;8264.0;6760.0;5024.0;4100.0;3268.0;2372.0;1576.0;1124.0;704.0;500.0;280.0;184.0;97380.0;162884.0;161916.0;405296.0;631076.0;905248.0;709544.0;2789260.0;126656.0;676284.0;146204.0;1217660.0;3695800.0;2166804.0;253140.0;446728.0;30656.0;709544.0;2255732.0;1769436.0;2853728.0;661100.0;314140.0;264200.0;624.0;5747680.0;40788.0;2552.0;5880.0;12608.0;4008.0;1008.0;31520.0;13136.0;1944.0;856.0;2808488.0;3054116.0;2833484.0;3029120.0;168.0;112.0;52.0;12.0;20.0;20.0;16.0;4.0;16.0;;12.0;;;;;;;;;;;;Hauts-de-France
27;9;1982;44;78712.0;78008.0;73988.0;71632.0;71848.0;69204.0;71884.0;77040.0;82476.0;86408.0;88496.0;86544.0;84780.0;85184.0;86412.0;89328.0;92412.0;93576.0;92568.0;89428.0;88904.0;87176.0;85224.0;84224.0;82984.0;82560.0;81420.0;82900.0;81588.0;81312.0;80356.0;80872.0;81728.0;77564.0;76428.0;74880.0;51112.0;46404.0;47324.0;46764.0;44608.0;38076.0;54216.0;57972.0;58256.0;57876.0;56928.0;60604.0;59984.0;61792.0;63944.0;63720.0;59552.0;59644.0;60112.0;58752.0;58028.0;56016.0;55088.0;53136.0;55164.0;53972.0;36752.0;22060.0;20016.0;21768.0;23368.0;41316.0;42648.0;43556.0;40328.0;40232.0;40084.0;38500.0;36800.0;33880.0;31976.0;29656.0;27320.0;25492.0;23404.0;19864.0;17264.0;15028.0;12864.0;11224.0;8780.0;7316.0;5828.0;4560.0;3760.0;2472.0;2156.0;1424.0;1036.0;632.0;420.0;300.0;168.0;102396.0;135740.0;156320.0;372880.0;575668.0;774752.0;654776.0;2361208.0;123140.0;617296.0;132956.0;1098688.0;3161660.0;1972080.0;181248.0;400544.0;27452.0;654776.0;1897640.0;1523032.0;2320400.0;721488.0;303308.0;265512.0;1552.0;4992836.0;44580.0;6164.0;16924.0;14396.0;5488.0;884.0;27388.0;12880.0;3204.0;7444.0;2378360.0;2755380.0;2471408.0;2662332.0;140.0;108.0;60.0;48.0;8.0;12.0;8.0;8.0;4.0;;;;;;;;;;;;;;Grand Est
