;index;ANS;REG_TRA_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
98;2;2006;03;;;;;;;;;;;;;;;46.6965129279;62.4591680737;99.80851624670004;193.8260164025;280.5120664241;450.7212713614003;672.2551049220998;910.1286733173;897.8524551506996;979.9000103139991;1124.2794950446998;1259.3083805409997;1284.0182684787992;1501.8390486783999;1403.8934486125002;1426.265248113999;1513.7696756885002;1662.5685331397008;1754.7811480437997;1742.8496974120992;1712.2117797266005;1763.2939221809002;1867.735379914199;1727.1220423969003;1697.1379401615004;1745.3147615577998;1791.4778367164006;1728.7516188575996;1695.8243117334002;1640.2685708940985;1545.0600401013994;1480.8143917133002;1400.6190899080996;1377.1812324073992;1364.8905294454005;1276.394028760999;1243.8483052601998;1225.389248016799;1160.3490104728005;1081.5671877486;1007.7257281988;902.8495433048997;812.2165539294003;692.0668900230997;629.0144059412;534.5594463767;398.60798075930006;335.7503545514;235.34857980859988;208.78731595510004;160.4111004036;74.5256141431;77.40542422819999;53.0720115512;38.7468735912;31.935826786199996;21.526361360299997;34.413319808;21.6730778887;20.5430097996;9.290488777499998;12.448435329799999;7.581744991500001;8.6572529418;2.4581839904;4.9570119802;9.926349862399999;13.1198344576;2.5357142857;6.4986631016;14.8638756475;8.069638744099999;12.3079592044;;;;2.477076412;2.501953125;;2.4581839904;;;;;;1321.471542614698;7486.570586866481;6168.126510053975;13153.508671275808;17724.029422345266;10350.609018962503;;;2102.191812853699;6026.732388814677;3792.7102928452837;44282.68125760431;;56204.3157521177;;;;;;46.6965129279;21040.837773268333;12189.562179359084;9055.25520928137;13871.964077282048;12535.752808100397;38598.818977736395;4415.641796401587;34.9281454232;65.4643838376;35.0765898969;320.19491631790004;127.7960722468;19.930879213900003;48.228913440099994;;2.4822695035;20444.670809152256;35759.64494296649;32352.30664014886;23852.009111970085;;;;;;;;;;;;;;;;;;;;;;;Guyane
99;3;2006;04;;;;;;;;;;;;;;;129.2325158443;147.49261203250003;415.35157721909997;776.7329689983999;1185.8411850525997;1948.3493555301998;2501.9235931843996;3278.9218062292985;3890.107193550099;4206.685276262604;4694.938189850201;5092.636196838709;5275.087422948907;5703.203933189401;5521.7057059596045;5717.0885367324045;5900.028014078705;6082.369726730806;6526.353902463909;6406.306769238108;6524.591544110905;6698.740391500001;6856.4246313891135;7185.633774442107;7291.600254794611;7622.799331903107;7625.6247837322035;7525.042920814409;7422.368311794706;6936.379752682702;6745.887304263607;6243.899808967606;5802.347957876006;5856.492305038805;5413.889751559201;5337.974771318407;5074.624321835605;4881.618119174709;4544.568209810602;4088.1822025764964;4160.772013909299;3132.6828139423956;2711.282269726899;2428.0640434274983;2119.9397256117977;1799.1785204335997;1211.2209245766996;836.7817281755999;743.5199176498999;586.9823331757;441.1341042588999;222.72516965650001;164.9905613043;147.35121042779997;125.23980028470001;110.42745249850002;75.42532279349999;96.76138881700001;50.263896693;50.8199686591;61.747052876;50.281658240400006;30.8982955552;26.5812434502;45.045394998199995;25.0026865058;17.5658425257;20.0734440727;9.9796865972;22.749895286700003;7.527957653300001;2.5695718654;10.0283469818;11.521862474999999;7.583296322700001;;7.5222853017;;2.509202454;2.4996138996;10.0606324887;;;;;6241.344634118305;16014.541258324349;22234.36957052237;50031.918148501325;78172.8638760238;49971.32057960208;;;9371.016591435611;15651.032300801147;18001.035235749852;179643.2739391065;;222666.35806709327;;;;;;129.2325158443;84262.96591882639;45454.68150130358;38069.753019987904;54749.72511112978;180.73018148370002;218216.32383004334;3005.286883673688;35.40694260029999;55.5843507551;51.883626941399996;351.5276018545;690.2508619603002;41.933350491700004;24.6394535387;12.7909837499;;109725.71122142966;112940.64684566404;125356.65127569888;97309.70679139488;;;;;;;;;;;;;;;;;;;;;;;La Réunion
100;4;2006;11;;;;;;;;;;;;;;;1914.6924046014997;3356.522714501597;9822.602683880832;14208.355790507432;24499.948192796546;38821.40820900536;55527.21232284824;72161.61402373655;87681.98956535487;106247.30951443833;122852.35580381188;135709.93594737395;143633.59673666567;147820.2179796037;147939.06521348673;149254.77116557848;152988.97953575975;155137.0511319958;158135.87211830457;157758.30876383325;157869.3781904883;155096.63684733017;151988.87987091823;149244.9323029953;148582.58146872226;150294.02266849508;151022.28500755384;152492.10677728208;148152.06319527954;146943.70182659096;145872.77043631594;142961.06965457104;140487.42987236322;138693.49460113246;136794.5766775933;132419.7648138978;130970.24312018136;129151.48039197337;127215.98864621203;126034.04761571725;124169.7864566932;117972.83578130598;111163.88367776886;100354.21478169452;82937.44179007552;68075.82882830763;39213.157862683;27447.230929214733;21213.913298109885;16690.80092050547;13106.961106677805;6944.559727655201;4880.343318803998;3960.4467518363017;3127.5889134670965;2740.6138100036;2423.971594275199;2210.989653192499;1773.5583011615022;1665.6768715646992;1504.647402879;1332.2803823387003;1265.3747443175007;945.3759219020995;900.4851238127994;890.7833591560992;795.0963002773001;794.1318877726001;733.1077930752998;654.3670946839001;572.8993781226001;465.26612821090004;440.75545989589966;287.6393618109001;280.53973598639993;207.90604462999997;252.47676332810008;228.31114900609992;154.37831686889996;189.32652683169994;131.2056618076;83.29952359580001;80.60385555890001;57.111354410400004;46.460429203000004;7309.182432086199;247194.41288948423;1467575.3245027775;1466430.2670635853;1514051.3381827383;810685.9337735524;;;24810.91753649055;586990.3610719313;261662.9227631339;4639782.257473799;;5513246.458843609;;;;;;1914.6924046014997;1187092.7669804501;1035286.0140911122;977105.7478749244;2311847.237493776;93988.79195053222;4384111.857442988;526019.3149555363;16420.963041116032;17444.359541343118;139345.14072531497;71889.54932603416;105217.95237513953;63995.595155258714;54404.77850910031;22856.045691378367;17552.11013154848;2666081.9853326473;2847164.473512508;2879079.8334507723;2634166.6253943634;48.1416476846;14.4860974962;13.8221210104;17.1351410864;13.9886062092;6.3976063173;;2.4225840812;;;;;;;;;;;;;3.167162719;;Île-de-France
101;5;2006;24;;;;;;;;;;;;;;;309.51332277160014;1212.6744103404992;3538.4902440999986;4823.896729038106;6943.3569851114;9420.983619376188;12402.373999311565;14155.065952946576;16470.910516553475;18597.73711974649;20029.721685969602;21030.834329565838;21018.68586331139;21088.104967145162;20793.93098787979;21395.677770101633;22722.24698496829;24497.824796720797;25145.117069403103;26159.114878342196;27353.30654408511;27507.15552934105;27894.66112416006;27458.43059089997;27713.62117985682;28007.605034771936;28041.293850490852;28207.894950443115;28548.846322063277;28177.816223796635;28172.367938860054;28437.762858567396;28368.64934995969;28802.474168839173;28423.057726533032;28194.8984862949;27705.941883117688;27010.347169513905;26959.18196732853;26970.10110083867;25783.49582297502;23714.94109744264;21764.10734354725;18237.561845899032;14800.843284537665;11464.12538565628;4983.215505212403;3349.3885382599;2259.0829939491014;1768.7551195754006;1425.9187327062007;689.1528309073003;612.2837585821;468.58273087179975;443.7974716178999;439.24890183319997;260.0165211683999;310.0663659123;301.11179612999996;334.13427723279995;205.2259027513;201.31692102330004;197.8032846012;190.02530033120001;150.9681577157;165.88898212260003;130.9227429112;143.33188989570002;159.1481275135;141.3696496179;105.27391148769999;113.3146780839;82.31441844000001;40.090287534400005;38.34445384450001;32.2263177278;48.0994945287;50.0353018549;29.777195833;16.9732163211;47.240947235499995;27.835798825099996;11.7228881174;27.6381064092;;27051.776734548454;57602.19974628278;115623.2116481699;235113.98044921586;291249.27874593856;278845.8476298909;;;44558.834467189066;189766.23379251678;70766.35132195336;700394.8753724362;;1005486.2949541089;;;;;;309.51332277160014;245581.23154990198;327145.85367584554;174496.91585036376;257952.78055517472;2151.6021803191;937559.2701668679;33696.748470069426;1143.7771340317;458.0671728991;13470.445545556846;3810.820051041505;3390.596860225302;1924.6509832616964;4461.934315189605;661.6826803256001;2756.6993943268026;532591.1858552624;472895.1090988268;531357.0916192495;474129.203334845;4.0;;3.9004228393;;;;;;;;;;;;;;;;;;;;Centre-Val de Loire
102;6;2006;27;;;;;;;;;;;;;;;313.1517601473;1093.1338446131006;4014.755591625801;5472.644713956205;7832.063605995898;10461.003603788791;13763.056644889824;16582.669258595222;19274.150352518955;21264.88353441995;22722.010523879606;23441.923046224132;23498.916646912865;23036.598510893906;23534.702356886206;24072.33201387282;25100.765954950664;26063.03430059657;27269.43720871164;29500.393182664062;29684.41306568172;29930.385617548363;29362.513986810023;30900.12965817302;30906.874723154415;31506.81334382127;30517.46531761627;31813.07859175271;31693.227621445345;31648.34565484043;31812.320898302463;32319.644019389383;32155.29753724571;31266.71834891706;31368.726190040758;31207.573180514693;30804.257415891727;31102.01061453093;30765.85913065915;29587.720904408292;29024.56171413543;26681.90585327107;23657.138757523568;20348.611750182616;16710.864032730566;12728.444836118075;5675.364097418107;3654.489918882897;2574.167648094803;1902.8693579746987;1663.0705526607996;773.4706976355999;612.4712917562998;548.1841254426997;459.36009159389994;419.66937974330017;377.60605360120013;283.5250093001;329.96332611919996;269.4191663461;270.0781614994;288.47702470340005;263.84392692060004;274.6810703671;261.3825844002001;203.00775284780002;187.9173598246;177.37066403260002;220.05904546989998;136.2897739184;130.2960270934;110.2191127118;88.51104287529999;63.0794691369;58.450986188499996;32.7240767574;53.1326805134;61.4465190655;67.12221489669999;69.0800771711;40.9719771925;18.6968419294;26.5585881038;18.0212560592;24.0727088245;35495.77326916668;67381.24554005825;120114.11028704507;257628.77539731737;315964.0214370245;323934.0269969718;;;53276.64594028737;233348.3477318647;73921.6281115029;759971.331143987;;1120517.9529275757;;;;;;313.1517601473;272409.9698468551;362126.7032126841;196460.72309535663;289207.405012538;1655.391429843501;1043730.1155947549;40938.28803883582;1195.6820458939007;1903.5298982635009;10004.889371260902;6450.996935552898;1379.782835772299;3401.419797999108;5352.825628133911;737.5888403907002;3767.4425109290146;589507.4392392798;531010.513688371;600545.0687984867;519972.8841291585;4.0;;;3.7225760793;4.5792715936;;;;;;;;;;;;;;;;;;Bourgogne-Franche-Comté
103;7;2006;28;;;;;;;;;;;;;;;487.7276182045999;1379.4653978415001;4700.954208786297;6384.653451879802;8910.14326514021;12323.833693184213;16083.356639031688;19890.73057303596;22708.25020663732;24773.627749599113;26884.884821319865;27258.14312698726;27536.143854462814;27115.07076969897;27334.489682954794;28488.61615998441;29953.257972292766;31510.59030578016;33393.459932140315;34836.93224505065;35610.52726020172;35546.64939271203;35031.81714217879;35359.71184194279;35740.38529130644;36611.02294074538;37038.34927137209;37037.561236532965;37329.14447612427;37352.54380871841;37728.801463337506;36906.55635247394;37477.77091305145;36730.737596394196;37391.72935827713;36994.72556541186;36136.83288580418;35695.648414444135;34182.282067086366;33554.742066181825;32632.044452635128;29747.14475415124;26385.038783411706;21484.365892758615;17109.6998521392;13077.683857458991;5770.228329673891;3542.6088252235954;2488.032371838901;2016.9185831812;1462.1223461328007;958.1137887485002;683.2149498424003;598.315171723;552.6728954486998;472.0732897414;379.0649509650002;417.5107073953999;348.05055051859995;394.1220716185999;321.9820200422;316.4908867550001;247.57260679839996;233.73972395590005;237.8044663936;239.7992573250001;216.64357072290005;173.8170607042;163.8329870898;189.15430573009996;138.64005059649998;127.699944049;104.99544023570002;71.31828694000001;78.86607738519999;73.81404765050002;62.861939007800004;67.3247620225;75.436504553;57.596189961200004;24.7282308513;12.0;8.0779340114;7.4402613122000005;4.0647552352;37008.15111450629;75447.666843933;137289.3699492987;301521.81784611975;376305.4014947858;373628.7370835141;;;57513.12609355152;245594.95168676204;92265.58986972967;905827.4766821242;;1301201.1443321884;;;;;;487.7276182045999;340723.77230920154;418616.65800711577;220804.60334328964;320568.3830543415;1600.254777544001;1257897.7759857434;22220.44644778498;532.7378379951;524.0839011448002;3873.2974058393925;4580.827790271309;2898.0031513792997;2403.503975898197;2207.227196744799;622.5184471435002;1840.4674146917991;700073.4946362291;601127.6496959641;692959.9261256456;608241.2182065478;3.5920073998000004;;4.0562950044;2.9020760119;3.9952015005;;;;;;;;;;;;;;;;;;Normandie
104;8;2006;32;;;;;;;;;;;;;;;706.7047592672999;1717.8008528814016;4957.1036371222945;7780.784839062198;11959.185464846703;18666.18787778979;25799.39537965354;32843.60625826644;38818.038464812;44333.61161788938;48488.26242787812;50866.54130009098;50666.32703799009;50736.368901555885;50897.63169831899;51672.62331829418;52557.12147113653;55918.002698027274;57938.69476201396;60255.73534033852;59992.63009925353;60445.92478301372;59651.69161633233;60339.92153778529;59737.042553223946;60363.390547053416;60241.19147854232;60624.09863356836;61220.92997387573;61268.494052814465;60939.879768296654;60887.433012601185;60010.19534845075;59043.383460209305;58997.36553822975;57165.31766914903;57761.022775167934;55740.399333486304;56008.54451951406;53022.38811136506;51238.59316394203;46331.14993105924;40456.58873178483;34699.434364855886;26983.37143170624;20050.723082935616;8608.655996628295;5726.014485557205;3627.420595919704;2769.6285184698004;2311.2017692467984;1204.5580240019997;1086.0808238198;780.0127537760998;784.8187688642003;700.0909783672001;625.3115099601001;628.4125122674;467.7309309509002;469.3528202072;507.79034476250024;398.21841558600016;402.5179689682001;313.43533437649995;349.3412526891999;344.1859485284999;301.20200886899994;267.5186868285;247.29628758419994;225.62812174520002;206.58283380679995;157.03623093989998;131.2812140749;108.08993196389997;105.51090999750002;64.9068740818;71.0447986505;50.9080506081;42.744855214699996;64.1761959241;13.9606012111;31.8022701547;28.088839340699998;10.2460432369;7.4336637087;33957.70202968626;102403.89555713956;252297.19360686128;521956.2546827831;627588.2179536467;616868.6403005813;;;61261.469048438055;390243.93085781287;131658.47196599666;1571908.0322584119;;2155071.904130684;;;;;;706.7047592672999;552888.3897628837;620514.8109805947;386246.11950091424;594715.879127049;2747.779978388302;2052009.8907751772;54416.594300040786;1727.7883498665008;2861.9822383064993;10362.140132092898;8464.849027467499;4031.9689185840025;7036.77607262219;8356.771375637902;1075.3709792978996;1979.9919831048996;1184369.8190310164;970702.0850997011;1175005.5745991915;980066.3295315095;11.6335040636;3.0075224108;7.2001085556;5.3762064759;3.6149928415;;;;;;;;;;;;;;;;;;Hauts-de-France
105;9;2006;44;;;;;;;;;;;;;;;766.4256234335999;2426.422669163501;7398.841078288698;10070.81356643209;14237.037523106692;20697.33236598697;28125.114649878633;33980.649906860635;40346.75336426436;44576.22469802282;47416.02289116713;48936.67423139257;49281.15787611372;47894.869521342094;47425.15886405822;48811.94952725811;50139.80081000023;52283.22031617659;54487.40254679107;55860.08770678356;58226.68588878855;57780.738490321644;58865.54048059597;58109.385570062695;59502.738681860465;59945.33160272051;61808.56879575567;60931.84250208018;62190.240677918475;61404.78690074534;61861.152843229174;60387.19376497154;60025.99410273415;59913.86495552377;60320.96665493236;59305.10522527749;58407.03286886752;57284.819560293545;55964.65229417441;54424.46375283426;52976.204050079985;47405.8084625913;41072.543034813556;35379.542488993924;28533.999133886613;21263.292003073468;9813.0460518086;6591.031389649496;4446.075507439795;3763.070107799698;3038.1119784088983;1430.7322005752;1188.8564699677004;1129.1679666652;935.3185389390005;830.0690792572;622.1862454095001;618.6139770093995;561.7863953821994;602.8829154930997;540.1036453464;467.7074337369999;476.2890409196999;388.1793741982;329.97327424910003;336.8553071372999;303.3711802274001;250.07663232230001;270.79886494939996;241.86334351960005;190.23241228509994;197.62106492839993;168.90545311649998;120.86539529599996;72.7223459122;52.09856586129999;48.517850227400004;68.12617501470001;71.3391157423;38.881425077399996;42.0247352728;10.2489106626;11.6232730963;12.1742001146;16.030380699200002;45398.99936091578;106575.93122463633;257033.07496050707;514898.4632727448;627300.0018028278;607565.7043289619;;;74988.65998064532;425051.2971290796;138429.95007958284;1520302.2677612659;;2158772.1749506546;;;;;;766.4256234335999;498196.97666847;687656.7562918842;383765.7447106559;588386.2716561618;4437.354964552206;1980083.9200011163;96225.0592629153;3562.675367923499;7158.912308954289;13994.095552964103;17008.319800766552;4610.249455629103;8889.63784458181;8419.225192634405;1342.3432451565998;13040.381953407883;1153831.967077771;1004940.2078729161;1163072.406954138;995699.76799654;;4.0295812371;;9.5571538353;3.0271467388;3.5283214110000003;;;;;;;;;;;;;;;;;Grand Est
106;10;2006;52;;;;;;;;;;;;;;;460.9385958760001;1625.1079766472;5406.934309335301;7141.417272058295;10607.435135432788;14621.352725206656;18599.145919638115;22676.24294776464;26220.528021170205;28783.106276366067;30515.030174775675;32669.967665969354;32802.37386898656;33409.75529409972;32699.82668894362;33510.16240194288;35204.721161603586;36476.828967895904;38533.66742903997;40006.66421553763;40896.39957672251;39769.00588554726;40067.753695850115;40090.28882727789;39801.185014995055;41174.33135923391;40939.57975122591;41145.541954568056;42025.9698100737;41626.08920661856;41485.24398849466;41025.034322272215;40798.12195070164;40501.42293160095;40299.269605060625;39552.32485190598;38379.084706541675;37512.58991682014;36614.3395057718;36147.09602699139;34692.35967810292;31820.565514578746;27557.537599874053;23366.267688310218;18597.73897590178;13709.38338319197;5136.580300536196;3357.0180663707984;2228.0621823008014;1772.2694365532004;1210.9360708145987;708.6434135172999;486.45638052410027;445.7493853391;371.26523365420013;358.7777749044001;272.35177748869995;262.52627377220006;310.4414581136999;366.6778077225;281.0752902136;262.05147169610007;204.47135183189994;240.5617457148999;207.56124455369994;189.72072133630007;135.77210662290003;166.8546596494;162.87085318;121.40892636500001;168.6751303304;124.9075612934;96.48147088050001;92.41224628460002;82.70085261610001;45.476432902;80.8138024153;70.69730276179999;52.01187445829999;61.57882052510001;45.519312636;57.0028971767;32.871035081200006;10.9894765833;11.238374249700001;49344.16484989042;82131.0956869001;165919.4647960634;333916.5349905068;398919.09756321396;421686.55575370905;;;79652.64840857944;281301.507339138;106129.80468653739;984832.9532061537;;1451916.9136403988;;;;;;460.9385958760001;314532.13427295553;478311.59059024847;267784.2237013697;390828.0264798376;1950.7195506819994;1410731.6097380873;21001.612711607944;546.9326312828002;370.1094305435;3638.3501232276953;5153.045826134593;2645.8064516819904;1522.6076963830994;1968.2753819263994;809.1124251704997;1578.731673670097;801129.1438419265;650787.7697984555;777511.573938151;674405.3397022161;6.0874613537;13.431480238599999;7.6079708281;29.5879816267;0.9854467221;;;;;;;;;;;;;;;;;;Pays de la Loire
107;11;2006;53;;;;;;;;;;;;;;;368.8558906333;758.5351594127;3040.594403614899;4163.7263466146;7456.537860894599;10590.704013686007;14530.824583328294;18009.729025703713;21144.445531256333;24070.277212509514;25719.38677455911;26955.11970967771;27228.400307917695;27296.582820131156;27913.76356799327;28295.95111899312;30845.148191439483;31644.454571371178;32747.259891745838;34612.86187832445;35488.855612176194;35951.94133058727;35317.89020290917;35718.24149553046;35343.535614042434;36365.969543645035;35828.10610139202;36588.425700431115;36663.66412420928;36827.24995022737;36884.06547826846;37198.464387649175;36525.30400318625;35928.77561948651;36105.07257431125;35350.237707633685;33998.142345761735;33326.12583375359;32126.77192684085;31319.987142013015;30362.368833824064;27301.404448772395;25233.96199990628;21645.37838807486;17106.52572025923;13233.706384655403;5046.374600088699;3273.0820028636026;2132.6045273728;1596.663700152999;1315.3022480196007;699.0137536121003;573.0912593685001;512.5208922213001;503.057806572;373.7267532373998;367.6859962925997;342.78713772759994;284.28453243420006;308.4358420652;275.5210678613;288.0203629844;248.48866262299995;262.1857142703001;217.61733259339996;154.07487352229995;214.4843933308001;138.71857519180003;154.87314801440002;152.813880478;115.91417714739998;123.00079319189999;121.4560190216;64.31274829710001;61.45080107590001;43.60142164860001;40.11202735300001;41.276884527600004;33.450442676;27.5588992072;30.903214199;19.220110406099998;11.9696969697;17.933616787400002;18.5109135801;51396.433658311085;79742.43380056336;151356.28917482463;296132.6603993704;350098.67257443664;332617.67603154964;;;76854.56643515691;202162.0180216227;89372.74121852349;892954.8399638248;;1261344.1656390736;;;;;;368.8558906333;235242.28957437281;402322.70277575817;251820.2375420455;371590.0798562346;2010.7409496603013;1230572.8783927248;13583.77716271209;431.8946599984001;401.1807298217001;2458.1394067675997;5803.103630802304;1820.0545977931981;895.1555889748;1444.197423546602;262.59131397409993;1660.4517823147992;678606.5312568744;582737.6343821948;672335.509594055;589008.6560450064;;;;;;;3.6928373229;;1.0406433914;;;;;;;;;;;;;;Bretagne
108;12;2006;75;;;;;;;;;;;;;;;691.5449426774;1822.1330111230989;6392.221110801799;8796.087213270705;13010.659971177098;18184.99619151026;24371.94443142361;29490.31683934692;34371.03966472589;39558.23882129963;42536.469513379125;44227.49269934192;45293.86877214793;45650.56701249007;45924.17262538091;47311.68222216969;49678.645802995845;53168.40782851228;56194.86893221564;58469.99117939648;61133.08415147925;61676.55883783399;61505.52132969829;61363.94173644321;61600.211140864616;63451.79348406303;64695.66837610097;65411.44785843893;64448.24060352934;65911.88288214801;64171.621613290146;63978.694030346756;65373.42947430619;64677.18957842757;64565.53835941169;63589.3949626852;64156.90197334819;62564.17394813546;61176.996752474864;61249.83835994644;58679.1035331289;53955.45967839009;48085.48165932519;42409.89944285439;33255.03652345988;27479.30049161816;11757.19375122519;8162.775885461105;6018.0174581258;4426.550945103401;3790.1979712229986;2036.4085174008992;1402.4941930388009;1202.076277754;1090.7394906231998;1076.9030234691998;850.1712506088003;823.4903151526003;784.4714791276003;671.5148733625005;697.7438490352004;633.2562844824998;672.7934228489001;410.7747648506;501.85597454129993;442.3964929644002;402.88667916079993;418.09044222360006;392.98843279129994;319.6583809375;344.6555922171;246.45044038999995;209.6610068888;201.46082499499997;135.2727814652;108.33411784559998;131.02910345600003;140.84935844129998;112.8416664774;88.78215550079999;46.91339005339999;38.617277536399996;14.715477997299999;21.0737551794;7.3896678568;88571.67254386412;157736.96260206058;256495.70076193352;517667.8304960943;670013.3290883674;556127.7354308076;;;147846.23585219198;321436.9536094155;161829.7672077335;1615500.2742537013;;2246613.2309228773;;;;;;691.5449426774;485097.1417671904;727790.898283151;420342.05220662325;612691.5937234899;3667.3792343121013;2127201.8123572976;59111.56866375751;4549.742114308191;992.4219304744997;19323.993996232577;13994.084979912801;4069.4226774875065;3101.7809781063957;7501.034380140735;849.7311462738999;2250.2584647191998;1156091.6678629494;1090521.5630601577;1189200.0244028915;1057413.2065202303;6.9989177602999995;7.380753856;16.2755468877;13.1053563009;8.0977046126;3.8641509434;1.0598523249;7.2185678323;3.9737335835;;;;;;;;;;;;;;Nouvelle-Aquitaine
109;13;2006;76;;;;;;;;;;;;;;;600.6563724099003;1230.4417895425006;4731.585404079997;7314.522725665289;10882.086468664827;16345.811816634801;21624.63558720716;26486.263651637848;31172.561216573806;36565.31393000176;40120.25351931557;41779.07411386087;42931.00951770385;43209.07151376711;43385.04916983539;44322.43718149711;47100.88243630137;48699.16532661242;51257.27182921158;53355.95671887787;55527.858691412905;55496.10619895818;56752.790148019856;57123.422524347596;57509.27462878705;59220.45401668132;60005.42127613711;60107.72566241968;60064.67432083999;59998.96125315189;58977.12764325571;59854.86844041586;58452.275602623165;57067.3722699857;57059.55773769218;55379.97257979832;54843.37162231906;53777.13256262243;53199.39290324856;51771.288934806085;50232.59083905985;46579.09585218775;42214.86843654245;37955.20906351032;31555.72036046013;25639.519501788265;12420.551698313817;8411.124547210407;6109.112745019592;4737.154227045298;3647.129145990003;2069.3231405926017;1629.2228743524995;1247.4017367344002;1027.154952379799;1055.2252483016998;939.3298934551001;828.1208451011;743.5006267052001;788.2358779694999;681.0918118214;566.0668389719002;653.2790379604002;415.95740844760013;467.2153882364;371.13842674139994;363.43236577229993;288.2104327641;300.938579653;350.7684091425999;248.84609414420007;302.85936861530007;203.92498130729996;149.36563091189996;116.0744393369;155.01264670799998;105.0830550744;86.18698139840001;55.7617311007;79.77905735959999;66.954556484;50.41012743630001;31.7273769744;11.782535364800001;26.294388394400002;76337.03513036315;157101.84056899644;287018.8449324199;506697.42511697294;592798.938687005;421368.8597123403;;;109979.41388675725;241239.60628634886;151281.07294064804;1538822.8510344436;;2041322.944148307;;;;;;600.6563724099003;425155.8939619952;561376.2096927877;393257.6223825644;660932.561738352;5299.060404819309;1871082.130889561;93344.75933485948;6507.605363722406;2306.326983061499;13729.584203697177;19843.366343638925;4670.7456737495895;6185.104031105925;14859.738760365377;1427.2787102767;2067.2434493951982;1020277.5597399912;1021045.3844082047;1090733.7816747746;950589.1624734374;14.503200399799999;13.549395700500002;;0.9882267918;3.9926470588;1.2552946137;4.983829127599998;;;;;;;;2.8189646435;;;;;;;;Occitanie
